"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HSPA13",0.0103984525952545,0.353957866764195,0.177,0.146,1
"HSPH1",0.0104036500506004,-0.189518210601139,0.326,0.361,1
"PCGF1",0.0104103874387065,0.730694284429046,0.04,0.025,1
"CLASRP",0.0104199818411152,0.41652014270577,0.146,0.118,1
"CCNL1",0.0104352231546857,-0.262805223897955,0.126,0.155,1
"ZNF808",0.0104664945193254,-0.840412084354338,0.018,0.032,1
"CCDC25",0.0104711799398634,-0.385199076211154,0.087,0.112,1
"CSK",0.0105248829229661,0.491575763060619,0.091,0.068,1
"RNPEPL1",0.0105376333577248,-0.78553318713523,0.048,0.067,1
"UBR4",0.010543580440937,-0.264455407032297,0.124,0.154,1
"SMIM10L1",0.0105487964154931,-0.486563082816519,0.048,0.068,1
"POLR2H",0.0105504933341137,-0.468445425988957,0.07,0.094,1
"TOR1AIP2",0.0105569635533148,-0.198689159305805,0.111,0.14,1
"DCHS1",0.0105596415519392,0.94500412014376,0.031,0.018,1
"ADAM22",0.0105662482198872,-0.393146816217867,0.133,0.163,1
"CCDC186",0.0105797765293357,0.273366954628582,0.227,0.195,1
"ORMDL1",0.010582317602611,-0.368098941260096,0.109,0.137,1
"ZNF197",0.0105881436434618,-0.814419728004186,0.026,0.042,1
"PGRMC1",0.0106058129667637,0.23932727279589,0.349,0.311,1
"ATP8B1",0.0106285542608891,-0.633404238887544,0.016,0.029,1
"PDCD10",0.0106313541519818,0.780612951154508,0.06,0.042,1
"RHBDD3",0.0106357302815087,-0.193115752445497,0.092,0.12,1
"TSR2",0.0106524489006114,0.501997439798079,0.081,0.06,1
"PLXNA4",0.0106533586581857,-0.503020254740552,0.065,0.088,1
"COQ7",0.0106683142570141,-0.534145715498204,0.029,0.046,1
"SEMA4D",0.0106959806027523,-0.429134188675341,0.098,0.125,1
"CLIP3",0.0107307210387588,0.215444300359883,0.383,0.344,1
"PRKG1",0.0107366047583916,0.610531987436209,0.04,0.025,1
"RBBP8",0.0107397235478538,-0.643123604601684,0.018,0.032,1
"RASA4",0.0107417829713504,-0.485379229120718,0.05,0.071,1
"VSTM2A",0.0107474044821827,0.559963634881579,0.072,0.052,1
"PHEX-AS1",0.0107930952544053,-1.437520277704,0.004,0.012,1
"SIPA1L2",0.0107985675593019,-0.536834391439991,0.062,0.085,1
"TM7SF3",0.0108127605849595,-0.754190092551709,0.032,0.049,1
"CREBZF",0.0108258435168135,-0.27582743414187,0.085,0.111,1
"HECA",0.0108530096521771,-0.429389120674931,0.051,0.072,1
"UBE4B",0.0108658349085657,-0.335448340219414,0.094,0.121,1
"ZNF324",0.0108860546473341,-0.497682820898081,0.047,0.067,1
"IGFBP5",0.0108878430331918,0.59427784477944,0.057,0.039,1
"ICE1",0.0109234496501207,-0.431915716480596,0.115,0.144,1
"INTS6",0.0109263661403354,-0.412750049151322,0.101,0.128,1
"CNTFR",0.0109622607003578,0.559057538713238,0.045,0.029,1
"OSBPL6",0.0109690983987269,-0.207814447788248,0.238,0.274,1
"MZF1",0.010991966556141,-0.344523663446603,0.089,0.114,1
"GALK2",0.0109932734521369,-0.43598300564408,0.074,0.098,1
"RBM5",0.0110153101993035,-0.230516516669848,0.236,0.271,1
"DPP4",0.0110277159304961,-0.967077105403614,0.02,0.033,1
"CHGA",0.0111602564660468,0.14435989318419,0.316,0.274,1
"CBWD3",0.0112033075115547,-0.665692348192166,0.042,0.061,1
"PTPN11",0.0112205092791305,-0.335506119266088,0.146,0.177,1
"PGBD1",0.0112339490546436,-0.5496036972513,0.031,0.047,1
"WSB2",0.0112536544603884,-0.272810339912636,0.144,0.175,1
"KCNN3",0.0112623537562216,-0.866672522160947,0.023,0.038,1
"FAM227A",0.0112707588832485,-0.702964519110817,0.037,0.055,1
"PNPLA6",0.0113110991905032,0.425718557769272,0.188,0.157,1
"PCSK1",0.0113412444992237,-0.800023901849891,0.033,0.05,1
"IAH1",0.0113656955606518,-0.347741872981326,0.082,0.107,1
"LINC00176",0.0113874715682073,1.24580352352411,0.014,0.006,1
"CHD8",0.0114454383139558,-0.3330571777489,0.124,0.153,1
"LSM6",0.0114537522727904,0.514844105073972,0.072,0.052,1
"HSPBP1",0.0114685561791555,0.409433100082736,0.081,0.06,1
"AGL",0.0114831446268674,-0.421633931157181,0.096,0.122,1
"RP11-736K20.5",0.0114975791229336,0.987387318044714,0.014,0.006,1
"FSTL4",0.0115225454156237,-0.995681315618018,0.017,0.03,1
"H2AFY",0.0115436380481878,-0.24635578215166,0.149,0.183,1
"ESRRG",0.0115690739315594,0.649191427504219,0.051,0.035,1
"MFSD2A",0.0115726638601714,-1.59584288444173,0.005,0.013,1
"CNNM2",0.0115791116015881,-0.43884644298575,0.053,0.074,1
"FBXO6",0.0116334372658898,0.990819312202894,0.014,0.006,1
"NAT9",0.0116401845994169,-0.560752940015531,0.088,0.112,1
"SEMA3E",0.0116576076812785,-0.273457554590106,0.274,0.307,1
"C21orf59",0.0116635583503121,-0.444904634443067,0.104,0.131,1
"FBXW2",0.0116815408198757,-0.484602268056348,0.053,0.074,1
"CCDC30",0.0116828084538291,-0.489551186975382,0.098,0.123,1
"TMX2",0.011691982028336,-0.438726715902399,0.064,0.087,1
"GAS7",0.0117253341094627,0.172852797069234,0.522,0.486,1
"COPB2",0.0117606124162063,-0.522558926218178,0.044,0.064,1
"GDI1",0.011762592023696,0.154780227521661,0.602,0.567,1
"ORC6",0.0117665957182239,-1.08554759690599,0.016,0.028,1
"NSRP1",0.0117709993140424,-0.385136689800997,0.074,0.098,1
"TOB2",0.0118094470124523,-0.514355246250489,0.048,0.067,1
"CYC1",0.0118513457589808,0.392892971522308,0.114,0.089,1
"RBM41",0.0118769507759331,-0.610136228383317,0.051,0.071,1
"ATRNL1",0.0118769528197329,-0.167442517673577,0.146,0.18,1
"XXbac-BPGBPG55C20.1",0.0118953839080143,-0.593438003111871,0.038,0.057,1
"C6orf1",0.0118976142432993,0.274623377845189,0.187,0.155,1
"PELI3",0.0118998604482207,0.476587242748034,0.096,0.074,1
"BCAT2",0.0119021157979905,-0.484830958308641,0.048,0.068,1
"CKAP2",0.0119059491461146,0.585666969652034,0.051,0.034,1
"WDFY3",0.011908182586735,-0.21424262989377,0.139,0.171,1
"CDC14B",0.0119118482738106,-0.680771761708955,0.031,0.048,1
"ARFGEF3",0.0119162109625325,-0.193243600330305,0.231,0.268,1
"NEK10",0.0119266472410041,-0.590111308339531,0.036,0.053,1
"ZNF557",0.0119431964480503,-0.361117733853915,0.031,0.048,1
"JAKMIP3",0.0120054684225796,-0.467366913734838,0.057,0.079,1
"ZNF354C",0.0120380888499822,-1.97417419980352,0.006,0.015,1
"CCDC93",0.0120425152879802,-0.624260122323511,0.073,0.095,1
"GSTK1",0.0120586578233683,-0.38544292299824,0.086,0.111,1
"DDX46",0.012059734761187,-0.275906078438352,0.185,0.218,1
"STK38",0.0120598622724897,-0.52331349755205,0.043,0.062,1
"C19orf81",0.012075393147476,0.648620260375423,0.029,0.017,1
"KIF13A",0.0120931423803756,0.777943542612901,0.042,0.027,1
"BRAP",0.0121276509117029,-0.61733695094941,0.025,0.04,1
"MIEN1",0.0121307060693835,0.333526088517344,0.093,0.07,1
"KLF7",0.0121523060404931,-0.354766525570955,0.092,0.118,1
"PSPC1",0.0121565796024854,-0.362214489004679,0.103,0.13,1
"ST3GAL1",0.0121718431091178,-0.439181455209769,0.062,0.084,1
"SCRN2",0.0121990469409136,-0.296108600785994,0.058,0.08,1
"SBDS",0.0122079908600329,-0.457224799855857,0.097,0.122,1
"CD46",0.0122103471364448,-0.429934784949425,0.075,0.099,1
"SLC41A3",0.0122304881059486,0.505961982258416,0.121,0.096,1
"SLC25A45",0.0122417819350379,-0.784301684275217,0.024,0.039,1
"GPAA1",0.012275306973971,-0.466661100791728,0.055,0.076,1
"NUP85",0.0122841600406278,-0.85334037354717,0.028,0.044,1
"GRAMD1C",0.0122914762120858,0.683034427016474,0.036,0.022,1
"FANCA",0.0123197831669088,-0.770022590447386,0.019,0.032,1
"NAALAD2",0.0123220632413001,-0.48737923804788,0.079,0.103,1
"LINC00115",0.0123643425435116,-1.74970653787891,0.008,0.018,1
"SCOC",0.0123703548829903,0.311898758753612,0.204,0.173,1
"PIK3CA",0.0123714797862628,-0.269267349868661,0.137,0.167,1
"PRR7",0.0124165019344927,0.376656039922185,0.07,0.05,1
"CTD-2012J19.3",0.0124453666838873,-1.44849505300543,0.006,0.015,1
"EFCAB6",0.0124492822904092,-0.96488394868716,0.005,0.014,1
"NT5DC2",0.0124502450493179,1.23944619665113,0.016,0.008,1
"IFIT5",0.0124765264826322,0.717351449984334,0.041,0.026,1
"C1orf109",0.0124946352364516,-0.550706888701787,0.027,0.042,1
"LMF2",0.0125161015637378,-0.519258820424384,0.076,0.099,1
"PRR14L",0.0125510682610066,-0.445940721400169,0.074,0.098,1
"ACOT11",0.0126047935293231,-0.521797767916076,0.076,0.099,1
"ZNF436-AS1",0.0126483845771661,-0.661784315520133,0.057,0.077,1
"RP1-79C4.4",0.0126549952682955,-1.42963453461128,0.008,0.017,1
"EIF3L",0.0127188434934139,-0.293992368994525,0.085,0.111,1
"ATP7B",0.0127257171026004,-1.00012883726243,0.006,0.015,1
"RECQL",0.0127403103395696,-1.14899533953644,0.014,0.026,1
"CAV1",0.0127558694384875,0.685590898570307,0.027,0.015,1
"CAMK4",0.0127650425179074,-0.272493719842474,0.135,0.165,1
"ATG9A",0.01276926458484,-0.234682679122931,0.12,0.149,1
"FBXL20",0.0128158081430968,-0.328184113167766,0.124,0.153,1
"METTL3",0.0128271597876352,-0.584530197396929,0.033,0.05,1
"AC009948.5",0.0128271601276118,0.591158039424941,0.042,0.027,1
"ZNF394",0.0128301543829603,-0.934262380213262,0.01,0.02,1
"UCP3",0.0128373807772484,-1.35516334376546,0.008,0.017,1
"DOPEY2",0.0128451767371527,-0.416017914425149,0.085,0.109,1
"CNR1",0.0128720586386079,0.647738163717022,0.059,0.041,1
"GLB1L3",0.0128845271114438,-0.816162311496997,0.021,0.036,1
"KCNK1",0.0128968278194203,-0.380779961640558,0.162,0.191,1
"LMNA",0.0129154793474621,-0.468223574063794,0.044,0.062,1
"RP11-238K6.1",0.0129179607833826,-0.653481065347488,0.011,0.022,1
"KDM5B",0.0129295574705142,-0.449994246721708,0.057,0.078,1
"NUBP1",0.0129557579684426,0.587327692618982,0.027,0.015,1
"LINC00887",0.0129559353587536,0.961080273938131,0.016,0.008,1
"DEAF1",0.0129576060549733,0.390650796664028,0.174,0.146,1
"NSUN2",0.0129634949029111,-0.337726400496454,0.039,0.057,1
"BSN",0.0129647767318724,-0.205080193339509,0.235,0.273,1
"TOP3B",0.0129705525287948,-0.580325479695488,0.038,0.056,1
"GABRG3",0.0129898842760087,-0.174554544169766,0.174,0.208,1
"C6orf203",0.0129945109561218,-0.912119468882884,0.025,0.04,1
"ADAMTS19",0.0130041028109865,-0.598257501597525,0.027,0.042,1
"SLC36A4",0.0130133318848156,0.42816395259629,0.095,0.072,1
"MTHFSD",0.0130278981321619,-1.19073373462641,0.008,0.017,1
"XXYLT1",0.0130517275058448,-0.612320110479044,0.02,0.033,1
"ABCF1",0.0130595476533262,0.463003293661465,0.074,0.053,1
"ZNF331",0.0130637299605311,-0.206542991888025,0.076,0.1,1
"NPIPB6",0.0130691164996731,1.25665549101009,0.018,0.009,1
"XYLB",0.0130744589570959,-0.981924812089699,0.008,0.017,1
"ARHGEF11",0.0130810303006979,-1.00874173715357,0.02,0.034,1
"EFNA5",0.0130853931603106,-0.308420799742461,0.151,0.182,1
"EP400",0.0131228913836567,-0.237378919974475,0.096,0.122,1
"CMB9-22P13.1",0.0131301720533866,-0.77361825343017,0.009,0.019,1
"FBRSL1",0.0131482215361043,-0.347297563868511,0.061,0.083,1
"DICER1",0.0131685011095457,-0.298636327628563,0.208,0.239,1
"SLC35D1",0.0131690759474517,-0.668418174116762,0.032,0.048,1
"RNF149",0.0131724568715734,-0.474031921614803,0.061,0.083,1
"NPR2",0.0131961983347664,-1.01019209779089,0.014,0.026,1
"EP300",0.0132122769230594,-0.455026950896819,0.104,0.129,1
"GPAT2",0.0132145954433235,1.83102443894274,0.01,0.004,1
"ARSK",0.0132280537065841,0.80831266631354,0.04,0.025,1
"FAM96B",0.013237571216497,0.379772512827753,0.114,0.089,1
"VDAC2",0.0132928628204814,0.429000758142331,0.082,0.061,1
"CHM",0.0133395374334948,0.377066564774048,0.143,0.116,1
"SOX4",0.0133555110929104,-0.737456528525439,0.037,0.054,1
"SLC38A11",0.0134102199943911,-2.57259506117768,0.003,0.01,1
"MOSPD2",0.0134116893907217,-0.429602658690859,0.025,0.04,1
"CTD-3001H11.2",0.0134307565976227,-0.675410072900406,0.015,0.027,1
"MFSD1",0.0134479621870659,0.797540507813477,0.043,0.028,1
"INTS1",0.0134618430370585,-0.242454084517427,0.173,0.206,1
"CCNT2",0.0134621524391914,-0.265746956258745,0.132,0.163,1
"ZSCAN25",0.0134786258776314,-0.870233941062037,0.008,0.018,1
"GABARAPL1",0.013537390461339,0.26796524057754,0.276,0.242,1
"ADAM15",0.0135413460729882,-0.271798330101745,0.061,0.083,1
"NOP10",0.0135665061429305,0.482218380597114,0.081,0.061,1
"TRMT13",0.0135873049076106,-0.421781357684173,0.046,0.065,1
"DNAJC4",0.0135922202229167,-0.43662502651194,0.031,0.047,1
"ZBTB20",0.0135996917277575,0.956256140374408,0.032,0.019,1
"GGT7",0.0136010578179758,-0.243599784379252,0.194,0.226,1
"RP11-848P1.4",0.0136017995761573,0.851617694667023,0.021,0.011,1
"CDC73",0.0136052678771535,0.544422330007187,0.068,0.049,1
"SNHG7",0.0136323389037457,-0.346427829474239,0.052,0.073,1
"BRD1",0.0136362096385519,-0.404506473339173,0.053,0.074,1
"IFT27",0.0136606917888555,-0.60439432033305,0.057,0.077,1
"RP3-394A18.1",0.0136610482417694,1.41796272114618,0.01,0.004,1
"ALG6",0.0136951136729344,-0.868979081798612,0.018,0.03,1
"SLK",0.0137293732274861,-0.463528353931531,0.098,0.123,1
"FGF13",0.0137342227494924,0.473381090299694,0.09,0.068,1
"FBXO44",0.0137481633402641,0.197569137935414,0.32,0.284,1
"COQ9",0.013778235287078,-0.428857041570571,0.066,0.088,1
"CDH8",0.013787849593935,-0.341030097810551,0.096,0.122,1
"ADPGK",0.0137939707339742,-0.383147600261873,0.043,0.062,1
"VLDLR",0.0138546033825209,-0.492300234424741,0.024,0.039,1
"SH3D19",0.0138575768894436,-1.10002630071177,0.014,0.025,1
"PMF1",0.0138880945094847,0.452362581519454,0.04,0.026,1
"TFEB",0.0138888229018845,0.776406013674007,0.019,0.009,1
"STX3",0.0139178489291888,-0.334213281391702,0.084,0.108,1
"C1orf159",0.0139188371720008,-0.399153814354266,0.044,0.063,1
"JAG2",0.0139348667956753,-0.449213059785297,0.087,0.112,1
"FAM81A",0.0139355404272396,-0.664549433242421,0.062,0.083,1
"ERH",0.0139430062996589,0.384346148499703,0.163,0.135,1
"WHSC1L1",0.0139695337638676,-0.193406066103595,0.525,0.543,1
"SIRT1",0.014025879332997,0.658512258722881,0.06,0.042,1
"PSMB1",0.014046491162204,-0.238073580693279,0.084,0.109,1
"BBS2",0.0140612133921511,-0.542627482250702,0.06,0.081,1
"NDUFAF5",0.0140626829932072,-0.556179099952332,0.044,0.063,1
"MRPL12",0.014068509849426,0.611971507628555,0.056,0.039,1
"C3orf62",0.0140882802013192,-0.330682427268717,0.039,0.057,1
"ZXDC",0.0141061528796708,-0.765183203653017,0.025,0.039,1
"SLC1A2",0.0141139206103868,-0.238427605781366,0.188,0.22,1
"SREK1",0.0141154042942058,-0.209448379680757,0.247,0.281,1
"PCMTD1",0.0141638891975566,-0.381694151959987,0.105,0.131,1
"CEP295",0.0141825700000469,-0.304350711710015,0.129,0.158,1
"ELL2",0.0141915777606087,0.373714896379667,0.141,0.114,1
"RARS2",0.014210993851853,-1.03945684348204,0.019,0.032,1
"BEX5",0.014215861467817,-0.310617241358849,0.109,0.135,1
"YIF1A",0.0142277540696151,-0.675064754503035,0.014,0.025,1
"RAB33B",0.0142303239835305,-0.766884488419477,0.017,0.03,1
"YIPF4",0.0142573985258369,-0.256902678023313,0.192,0.226,1
"ATG16L1",0.0142681062250801,-0.323793787441268,0.076,0.099,1
"MSMO1",0.014282085555041,0.445428588977662,0.113,0.089,1
"CFAP44",0.0142837635642022,-0.383074845958434,0.049,0.069,1
"ASPSCR1",0.0143013105206766,-0.255752370817161,0.088,0.113,1
"METAP1D",0.0143238055349391,0.656339766366172,0.032,0.019,1
"ABCF2",0.0143244127460311,0.301754234447858,0.074,0.054,1
"WBP1L",0.0143268771169789,0.482608055489025,0.084,0.063,1
"ANKRD17",0.0143449506248436,-0.364521240939691,0.187,0.216,1
"GOLIM4",0.0143455649742464,-0.343242998110338,0.021,0.036,1
"SCFD1",0.0144992540545522,-0.274234138969209,0.091,0.117,1
"ZNF117",0.0145074783436227,-0.374919444377231,0.04,0.059,1
"PPP4R3A",0.0145339232539914,-0.365099404815418,0.074,0.097,1
"TLK2",0.0145351058372119,-0.366605053693068,0.124,0.152,1
"GSK3A",0.014539977355065,0.366280666793029,0.159,0.13,1
"GMDS-AS1",0.0145885270159662,-1.53656215431219,0.011,0.022,1
"SIK3",0.0146087876681586,-0.192651367802042,0.164,0.196,1
"MTMR14",0.0146134621387129,-0.63946578632408,0.033,0.05,1
"CTNND2",0.0146278389226715,-0.33244243217514,0.196,0.227,1
"ATP5G3",0.014630226422001,0.468790959338128,0.151,0.126,1
"UBE3A",0.0146401516623621,-0.330756934833563,0.209,0.238,1
"MGARP",0.0146707781863385,1.29551413166031,0.011,0.004,1
"SNAPIN",0.0146725119828901,0.590413477645029,0.038,0.024,1
"ENC1",0.0146930982458617,-0.130389936387815,0.454,0.494,1
"RP11-356C4.3",0.0147133518773633,0.907653574881345,0.031,0.018,1
"LRRCC1",0.0147654390495566,-1.16229956020772,0.018,0.031,1
"ELOVL6",0.0147667015793851,-0.569406356595161,0.046,0.064,1
"DGCR14",0.0147722805114294,-0.717658309462072,0.022,0.036,1
"PHPT1",0.014779474893455,0.357710368314527,0.111,0.086,1
"AKIRIN2",0.0147866238728146,0.696446104733707,0.042,0.027,1
"RORA",0.0147889194731471,0.445198247880527,0.077,0.057,1
"CNTNAP5",0.0147970440693984,-0.595081188775977,0.045,0.063,1
"MTCL1",0.0148374781394533,-0.397068502254122,0.042,0.06,1
"HIPK1",0.0148752535019267,0.443276343411576,0.135,0.11,1
"ZNF274",0.0148767606036415,-1.44689803080523,0.004,0.011,1
"PIGQ",0.0148963689539891,-0.279676414038805,0.127,0.155,1
"MAN2A1",0.0149189609973505,-0.236307896986237,0.096,0.123,1
"MKNK1",0.0149226007694126,-0.279640254379439,0.142,0.171,1
"TOX2",0.0149523930317568,1.03262603193164,0.03,0.018,1
"JUN",0.0151051843066923,0.499107638279428,0.098,0.076,1
"RYR2",0.0152689793082505,-0.143131857006333,0.448,0.488,1
"CHFR",0.0152769234674843,-0.329404935894442,0.044,0.062,1
"NUBP2",0.0153011032251578,0.273668964389002,0.074,0.053,1
"DNAJC16",0.0153210183720183,0.559701301004604,0.113,0.09,1
"GLRB",0.0153294223969099,0.226840254769267,0.17,0.14,1
"ADCY2",0.0153524596477667,-0.229638174350797,0.204,0.238,1
"RP11-497E19.1",0.0153538861549468,-1.93182849777026,0.005,0.012,1
"UPF3A",0.0153991405448928,-0.237889531838129,0.171,0.203,1
"PLXNA2",0.0154356333099437,-0.31420846333969,0.164,0.194,1
"DHX8",0.0154555644221254,0.560902810542593,0.047,0.031,1
"MAX",0.0155085340567944,0.379175660163156,0.107,0.083,1
"OTUD3",0.0155309894626053,-0.562205589388042,0.061,0.082,1
"ARHGAP44",0.0155513444611251,-0.236418401673524,0.173,0.207,1
"RPA2",0.0155798482347302,0.629703175461758,0.05,0.034,1
"WRN",0.0156098933572494,-0.819043867547574,0.023,0.038,1
"ST8SIA5",0.0156381838853303,-0.216995148879237,0.126,0.155,1
"PREB",0.0156602077415093,-0.749745981280959,0.024,0.038,1
"PTPDC1",0.015685904205357,-0.406890859836998,0.033,0.05,1
"IPP",0.0157003151589077,-1.48429226544828,0.005,0.012,1
"TLDC1",0.015704325995652,-0.563029057658454,0.022,0.036,1
"RP11-774O3.3",0.0157053211345731,-0.429925141095666,0.033,0.05,1
"DNAJC7",0.0157132784364143,-0.233596109332154,0.162,0.193,1
"DGCR6L",0.0157231315600717,0.393042697884197,0.096,0.074,1
"TRMT11",0.0157451763390394,0.261005131925542,0.112,0.087,1
"CPSF4",0.0157770393853984,-0.457547406887319,0.046,0.064,1
"WWC3",0.0158313096946341,-0.518499082032996,0.035,0.051,1
"FAM19A5",0.0158889348214083,0.431954500483252,0.087,0.066,1
"RIMS4",0.0159044266536338,0.426163883742691,0.092,0.071,1
"ARHGAP1",0.0159096846512185,-0.250310006015006,0.053,0.074,1
"PCDHGA1",0.0159097715098594,-1.19846993731395,0.005,0.012,1
"FAM228B",0.0159742783210263,-0.295062336742052,0.072,0.095,1
"STAT2",0.0159765633824609,-0.379486537885308,0.098,0.122,1
"CLUL1",0.0159995099560222,-1.78589551850051,0.005,0.013,1
"ALG14",0.016019807888316,-0.986954863449304,0.015,0.027,1
"PTPN3",0.0160225482497302,-0.84518134607182,0.015,0.027,1
"RABGAP1",0.0160236328805095,-0.249553194467097,0.173,0.204,1
"RP11-274B21.9",0.0160569725132331,-0.840549826682772,0.011,0.022,1
"SCYL2",0.0161202995181867,0.497777635072232,0.093,0.072,1
"MICU1",0.0161525482673829,-0.421659094130755,0.107,0.133,1
"SVOP",0.0161541590125063,-0.198623489466625,0.167,0.199,1
"SLC25A25-AS1",0.0161566108580857,-0.717585778000595,0.018,0.031,1
"MAGI1",0.0161999269612642,-0.195440881930507,0.257,0.293,1
"WDR78",0.0162039400079148,-1.28115887631627,0.009,0.019,1
"RTN4",0.0162295943679953,-0.127593048262108,0.662,0.688,1
"BTBD3",0.0163382952698337,0.501922744555362,0.101,0.079,1
"NECAB2",0.0163514173056048,0.950211754879666,0.027,0.016,1
"AMPD2",0.0163559722970918,0.384103002029612,0.145,0.12,1
"PCDH15",0.0163925503617456,-0.851442178694417,0.02,0.033,1
"NDUFA3",0.0163949781804265,0.191401201061821,0.253,0.217,1
"OMA1",0.0164032259271403,-0.658163178833467,0.018,0.031,1
"CDAN1",0.0164063376700686,-0.694241206792176,0.021,0.034,1
"TESK1",0.0164368194243389,0.495736341485999,0.079,0.06,1
"GPR83",0.0164775824760427,-1.5998390139412,0.006,0.014,1
"MVD",0.0165217003103186,0.354764286100446,0.17,0.141,1
"SLIT1",0.0165280851709177,-0.147651155738566,0.281,0.323,1
"TEFM",0.0165663302864404,-0.77481631535959,0.021,0.034,1
"DGAT2",0.016587280626529,0.855584026852272,0.034,0.021,1
"MYO18A",0.0166025319600613,-1.55243226314092,0.008,0.017,1
"CIB2",0.0166084162303725,1.21326878809564,0.012,0.005,1
"SERPINI1",0.0166385202461102,0.198464997367759,0.355,0.319,1
"FAHD2A",0.0166509932545755,-0.112100082952692,0.121,0.151,1
"RNF144A",0.0166616789974621,-0.237761155457673,0.074,0.097,1
"AL365181.2",0.0166730691052516,-1.14899981357698,0.009,0.019,1
"NIPSNAP1",0.0167077823886668,0.36522083273235,0.076,0.056,1
"AC068282.3",0.0167353698435331,-1.45423524690965,0.006,0.014,1
"ACSF3",0.016747181908974,-0.600900582757351,0.038,0.055,1
"SAMD12",0.0167734135219453,-0.294432775283916,0.137,0.165,1
"UNC79",0.0167829316029229,-0.274963295619989,0.124,0.151,1
"MRFAP1L1",0.0167944951488367,-0.356285696407141,0.064,0.086,1
"YIF1B",0.016802464727515,-0.371729480365932,0.048,0.067,1
"TXN2",0.0168029528276236,0.64079295311934,0.087,0.067,1
"PCBP2",0.0168336544679981,0.217675877593631,0.241,0.207,1
"DUSP18",0.0168453211688622,-0.764875640242613,0.031,0.047,1
"HEATR4",0.0168586650727217,-1.44238704350116,0.008,0.017,1
"BLMH",0.0168737251980853,-1.09651155588459,0.023,0.037,1
"CCK",0.0168989522070147,0.380854813222909,0.182,0.152,1
"HSPA4L",0.0169021256800861,0.31895537744009,0.199,0.17,1
"ADAM19",0.0169105556728016,-0.664953626703134,0.021,0.034,1
"ZNF205",0.0169882902348779,0.666297455667989,0.046,0.03,1
"RP11-294J22.6",0.0169984648230599,0.791014919901782,0.027,0.015,1
"RP11-147L13.11",0.0170042546700258,-0.833735995999097,0.014,0.026,1
"STX8",0.0170390846288141,0.579291146220457,0.04,0.026,1
"SAMD15",0.017039371781304,-1.24268063166583,0.007,0.016,1
"EIF5AL1",0.0170552645149509,-1.02481986814633,0.007,0.015,1
"SURF4",0.0170582852478961,-0.363533503237719,0.097,0.122,1
"CIR1",0.0170899780710168,-0.368319205897822,0.104,0.13,1
"RP11-93H24.3",0.0171317189551102,-1.43861712538775,0.007,0.016,1
"CWF19L1",0.0171660190962433,-0.658882000498275,0.023,0.037,1
"KLK7",0.0171703263504858,-1.23379510779033,0.007,0.016,1
"UBQLN4",0.0171757476772351,0.583913990153382,0.09,0.07,1
"KIAA1549",0.0171870834760708,-0.224157959741488,0.087,0.113,1
"GTF3C4",0.0171950940061767,0.611030326501883,0.065,0.047,1
"CRK",0.0171965770298144,-0.393397207102677,0.09,0.115,1
"TMEM258",0.0172119993299825,0.346548977658713,0.12,0.096,1
"RP11-539I5.1",0.0172156028130833,-0.864070920499737,0.014,0.025,1
"ARAP2",0.0172248534984274,-0.409162956082965,0.097,0.121,1
"SECISBP2L",0.0172421749509624,-0.202367375908963,0.213,0.248,1
"TMEM184B",0.0172433385488259,-0.353636033179683,0.088,0.112,1
"RAD51AP2",0.0172626493775252,-0.819858624437634,0.008,0.018,1
"MPG",0.017310653369636,0.529681348274706,0.085,0.065,1
"LINC01003",0.01732745333758,-0.842708761479114,0.007,0.015,1
"PJA1",0.0173681271587894,0.342402024933791,0.124,0.099,1
"RCOR2",0.0173738502220355,0.59975530710627,0.044,0.03,1
"ZNF595",0.0173831076340603,-0.99775695123043,0.014,0.025,1
"PARD6B",0.0174008268659112,-0.715415583637636,0.018,0.03,1
"GK5",0.0174010559996582,-0.501461658008924,0.086,0.108,1
"NKRF",0.017430656457405,-0.407058330035919,0.069,0.091,1
"ZNF347",0.0174915873148266,-0.533184531285583,0.04,0.058,1
"SHOC2",0.0175168368865153,0.266785177532878,0.198,0.168,1
"MT2A",0.0175272794409253,0.455685084443548,0.044,0.03,1
"RP11-420N3.2",0.0175702601317089,-0.762686305243983,0.029,0.044,1
"RMND5A",0.0175893820638718,0.527881286861715,0.103,0.081,1
"MTMR9",0.0176023897342866,-0.255087627806217,0.152,0.181,1
"POLDIP2",0.017602660362489,-0.333136028208884,0.057,0.078,1
"HSPA14",0.0176147885876408,-0.694193185876447,0.022,0.036,1
"PPARG",0.0176631891134541,1.16617717139364,0.013,0.006,1
"FGF14",0.0176927639544265,0.34713862823149,0.229,0.199,1
"DUBR",0.0176964718683251,-0.939831773612213,0.021,0.035,1
"POLE4",0.0177044917099013,-0.608719949045413,0.033,0.048,1
"DDX39B",0.0177123234032893,-0.507811183433631,0.031,0.047,1
"HECTD2",0.0178206348238419,-0.35075753407908,0.088,0.112,1
"HCFC1R1",0.0178679293084369,0.255050362055324,0.26,0.229,1
"SIDT1",0.0178917197523092,-0.266788600702595,0.072,0.094,1
"TRO",0.0179307696364529,-0.32987817145351,0.098,0.123,1
"TET3",0.0179936651839566,-0.590966598260115,0.04,0.057,1
"MLLT4",0.0179939401597616,-0.31978857262475,0.197,0.227,1
"NXT1",0.0180384212226315,1.43015820545454,0.014,0.006,1
