"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RHBDD2",1.25931140652193e-14,0.216784972731962,0.544,0.49,4.24312385313499e-10
"SUPT7L",1.33647964782439e-14,-0.465238049584888,0.116,0.166,4.50313452537949e-10
"CWC25",1.3406153850555e-14,-0.454758878027449,0.103,0.152,4.51706947840599e-10
"GIGYF1",1.36180252387017e-14,-0.489566088069653,0.144,0.197,4.58845742392815e-10
"COX8A",1.48040137883392e-14,0.393148980379907,0.299,0.246,4.98806440584301e-10
"GRASP",1.49545002568285e-14,-0.569539196176213,0.107,0.154,5.0387693165358e-10
"BDP1",1.49952010406129e-14,-0.372839554640399,0.394,0.457,5.05248303862412e-10
"GALNT16",1.50728874190283e-14,0.582219625487398,0.199,0.151,5.0786586869674e-10
"ASCL1",1.53603125241006e-14,-0.900988127068085,0.029,0.058,5.17550370187046e-10
"TBCB",1.62967480972823e-14,0.334308979723733,0.403,0.354,5.49102630389829e-10
"CSRNP3",1.90496979944652e-14,0.206998066500221,0.627,0.577,6.41860524225511e-10
"FABP5",1.94072881780021e-14,0.498060699369313,0.198,0.151,6.53909167869601e-10
"ADCY1",1.99195624803593e-14,-0.275989104433571,0.342,0.413,6.71169738213227e-10
"TMUB1",2.0285760543133e-14,0.609184864428999,0.099,0.062,6.83508415740323e-10
"LAMB1",2.20048050223997e-14,-0.866698283475507,0.042,0.075,7.41429900424734e-10
"KCNIP3",2.31825098921795e-14,-0.502598659604646,0.115,0.164,7.81111488307098e-10
"ZNF770",2.54932752662253e-14,0.455752041808299,0.265,0.214,8.58970416820197e-10
"TPI1",2.58998935613467e-14,0.239209116878484,0.55,0.502,8.72671013656015e-10
"SLC30A7",2.5940575651133e-14,-0.679456572700388,0.075,0.116,8.74041755989276e-10
"RPL10",2.63117019376644e-14,-0.281807921861591,0.438,0.504,8.86546485087663e-10
"SKP1",2.65934163290272e-14,0.219451476728157,0.543,0.494,8.96038569790242e-10
"COL11A1",2.66084162234694e-14,-0.361851386909397,0.166,0.225,8.96543976233578e-10
"ZNF224",2.68138608810751e-14,-0.763210035134118,0.058,0.095,9.03466228526945e-10
"SLC8A1",3.17273937511879e-14,0.221830457970757,0.642,0.6,1.06902280505253e-09
"COG1",3.1775872787085e-14,-0.456282542965352,0.174,0.231,1.07065625768804e-09
"CRKL",3.22924010312756e-14,0.492422380513392,0.224,0.175,1.0880601603478e-09
"DNAJB4",3.23121360002754e-14,0.774809576779497,0.092,0.058,1.08872511039328e-09
"OAZ1",3.34271698332112e-14,0.184570239691829,0.688,0.646,1.12629506036022e-09
"MORF4L1",3.70641056522e-14,0.172716952219366,0.672,0.622,1.24883797584523e-09
"ZSWIM6",3.71499512431906e-14,-0.514839770335917,0.074,0.115,1.25173045718806e-09
"EHBP1L1",3.7292125036565e-14,0.886189653196239,0.06,0.032,1.25652086098202e-09
"PRDX1",3.819006844454e-14,0.411098813695183,0.313,0.263,1.28677616617033e-09
"NAT9",4.0036908257597e-14,-0.576388135512594,0.098,0.143,1.34900358683147e-09
"RP4-555D20.2",4.10094947795358e-14,-0.584869049143404,0.088,0.131,1.38177391710168e-09
"SUN1",4.13181476368114e-14,-0.322823737911033,0.243,0.307,1.39217366647472e-09
"ALKBH6",4.225873544296e-14,0.443805891513882,0.109,0.07,1.4238658320151e-09
"CUX2",4.2365383190187e-14,-0.939612492322621,0.025,0.052,1.42745922121016e-09
"RNF157",4.24980187705525e-14,-0.34749268931898,0.237,0.301,1.431928244455e-09
"ADD2",4.67429059818913e-14,0.318688530416869,0.354,0.295,1.57495547415385e-09
"GATS",4.96476741468294e-14,-0.487698185240163,0.131,0.181,1.67282873270327e-09
"PCBP4",5.18549173086285e-14,-0.404897397391877,0.15,0.204,1.74719958379693e-09
"TAF11",5.43013106048465e-14,-0.686529555056502,0.065,0.103,1.8296283595197e-09
"PAQR7",5.55624266154721e-14,-0.850055572390201,0.04,0.071,1.87212040238172e-09
"EIF1AX",6.27013995404988e-14,0.233211708032951,0.554,0.507,2.11266095611757e-09
"C4orf3",6.34210728113262e-14,0.44580668070254,0.246,0.198,2.13690962730482e-09
"ST8SIA5",6.65011763744565e-14,-0.430840445148908,0.134,0.185,2.24069063676094e-09
"GMFB",6.87590779161101e-14,0.384712075786373,0.287,0.234,2.31676837130541e-09
"NAA38",7.33029998700478e-14,0.435158432042889,0.256,0.206,2.46987127762139e-09
"HDAC10",7.39425425646968e-14,0.391794332022863,0.154,0.108,2.49142002917489e-09
"VPS28",7.41339103350127e-14,0.356743887978005,0.299,0.247,2.49786797482792e-09
"FLOT1",7.61807091457653e-14,0.313258966910189,0.393,0.343,2.56683281395742e-09
"FGF9",7.74901381641935e-14,-0.382646951768514,0.115,0.165,2.61095271530433e-09
"KCNK1",7.86356922777399e-14,-0.355051976209785,0.248,0.312,2.64955101560617e-09
"SEZ6L2",7.9196310259965e-14,-0.264554603766028,0.478,0.542,2.66844047789926e-09
"GRM3",8.04981896887728e-14,-0.404395893643999,0.183,0.24,2.71230600337351e-09
"CHML",8.59679823757014e-14,-0.546845291938727,0.114,0.161,2.89660519816688e-09
"METAP2",8.75341815677317e-14,-0.363842502961736,0.181,0.24,2.94937671374315e-09
"ATXN7",8.84020187260839e-14,-0.4379799988785,0.156,0.209,2.97861761895667e-09
"ZNF414",8.95746022524776e-14,0.828621142033511,0.053,0.027,3.01812664829498e-09
"DCC",9.17940755382875e-14,-0.367030530458049,0.158,0.214,3.09290958118706e-09
"EXT1",9.49244346867037e-14,-0.814446029300026,0.042,0.074,3.19838390233379e-09
"ARHGDIG",9.76024505074115e-14,0.315651241374588,0.355,0.302,3.28861696739672e-09
"TRPM3",1.01731796099025e-13,-0.489719087981404,0.131,0.181,3.42775113776054e-09
"IFT27",1.03419237409036e-13,-0.645422968344138,0.069,0.107,3.48460778526007e-09
"TBC1D24",1.08370831161104e-13,-0.462839836144751,0.15,0.202,3.65144678514224e-09
"FDPS",1.12533376407101e-13,-0.376013902157431,0.184,0.242,3.79169958466085e-09
"RPS4Y1",1.13770164169693e-13,-0.993912961163914,0.026,0.052,3.83337191153363e-09
"ZNF213-AS1",1.14343354469944e-13,-1.00328598615945,0.023,0.049,3.85268498551028e-09
"STMN3",1.2151397128865e-13,0.209321566475467,0.562,0.513,4.09429174859979e-09
"MAF1",1.2836487428293e-13,0.557970599746766,0.164,0.121,4.32512607408904e-09
"CCDC64",1.32009083458429e-13,-0.518926403736316,0.117,0.164,4.44791405804831e-09
"CHMP4A",1.32920026770725e-13,-0.462659603236349,0.116,0.165,4.4786073820128e-09
"TRIM8",1.45507966180429e-13,0.658789430876206,0.096,0.061,4.90274541248337e-09
"CHKA",1.478124558377e-13,-0.564868167272448,0.09,0.132,4.98039288699548e-09
"RAB26",1.58220327652695e-13,0.372648609806384,0.266,0.213,5.3310757199299e-09
"PTOV1",1.74928891009543e-13,0.365929721708896,0.333,0.282,5.89405405367554e-09
"KIF21B",1.75120204178338e-13,-0.501404659435761,0.097,0.142,5.90050015958494e-09
"ENY2",1.763497932241e-13,-0.355596511649279,0.208,0.268,5.94192993289282e-09
"NQO2",1.82648826822807e-13,-0.346857332265446,0.262,0.324,6.15416957096767e-09
"FAM171B",1.86961677581509e-13,0.334805310281423,0.291,0.237,6.29948676443136e-09
"GPRIN1",1.93114980503563e-13,0.636591768457707,0.136,0.096,6.50681615308706e-09
"SERINC1",2.00549272979188e-13,0.161161347472974,0.667,0.609,6.75730720376077e-09
"CDK11A",2.04377726027976e-13,0.803856848916595,0.108,0.072,6.88630310078661e-09
"SULT4A1",2.19976365076133e-13,0.180424152108924,0.626,0.572,7.41188364487522e-09
"GABBR2",2.23788259588033e-13,-0.203155479579658,0.631,0.684,7.5403216185592e-09
"CCNL2",2.27676484936885e-13,-0.316147309317613,0.233,0.296,7.67133148346339e-09
"C19orf43",2.29423115721074e-13,0.379015796756807,0.24,0.189,7.73018246110586e-09
"SCAI",2.34864966151422e-13,-0.315961574158006,0.316,0.381,7.913540169506e-09
"DLG5",2.39013658108933e-13,-0.626767024263047,0.065,0.102,8.05332619632238e-09
"CSTB",2.48909376040349e-13,0.353154619839135,0.304,0.252,8.38675251630353e-09
"RPL13",2.55050968566631e-13,0.196176917359494,0.645,0.611,8.59368733488407e-09
"EME2",2.55151445200199e-13,-0.659380104283376,0.051,0.085,8.59707279457549e-09
"RP11-296O14.3",2.78729501896604e-13,-1.03325182926664,0.019,0.042,9.39151183690419e-09
"CNNM1",2.81626944709443e-13,-0.392828647812952,0.187,0.243,9.48913827503997e-09
"FASN",2.83516257745617e-13,0.367821007564655,0.252,0.198,9.55279678848081e-09
"NAV1",2.84431502686713e-13,-0.407028358459578,0.15,0.204,9.58363505152612e-09
"UBR3",2.85353658745122e-13,-0.324782559313033,0.241,0.303,9.61470617775815e-09
"ETFDH",3.00802573239888e-13,-0.464836292587462,0.091,0.135,1.01352419027448e-08
"RP11-294J22.6",3.09883707383755e-13,0.905557342626887,0.063,0.035,1.04412216365883e-08
"AKT2",3.12721064524133e-13,-0.330527710472876,0.212,0.274,1.05368235480761e-08
"KCNMA1",3.17879304508547e-13,-0.279301277819603,0.48,0.545,1.0710625286111e-08
"RAC1",3.35355951772936e-13,0.243687339580899,0.589,0.559,1.12994834390373e-08
"HS6ST3",3.46938872060455e-13,-0.571376789580227,0.1,0.143,1.1689758355205e-08
"ALKBH7",3.49450151085085e-13,0.745799107021097,0.076,0.046,1.17743733906609e-08
"LINC00882",3.52324411069495e-13,-0.503085272037983,0.115,0.162,1.18712187065755e-08
"DDX26B",3.57577046325471e-13,-0.835042521325506,0.034,0.063,1.20482009988904e-08
"SPINT2",3.58905964304838e-13,0.365142183662911,0.309,0.259,1.20929775612872e-08
"BAZ2A",3.7581012266645e-13,-0.333115943473894,0.167,0.223,1.26625462731234e-08
"EEF2",3.97095714033797e-13,0.244797781300804,0.446,0.394,1.33797429886548e-08
"MAST1",3.99640133408012e-13,0.309450792530516,0.373,0.319,1.34654746550495e-08
"CENPV",4.0058815308977e-13,0.51749880059726,0.163,0.12,1.34974172302067e-08
"CCDC14",4.03589603478336e-13,-0.458400460187411,0.158,0.209,1.35985480995991e-08
"ZNF641",4.11650859853291e-13,-0.754896421303758,0.049,0.081,1.38701640718968e-08
"MTFMT",4.1415414787207e-13,-0.895500608294722,0.032,0.06,1.39545098584015e-08
"ZNF75A",4.25323687577462e-13,-0.571111549115017,0.083,0.124,1.4330856329235e-08
"RGS7BP",4.28410231968757e-13,0.587236922757971,0.133,0.094,1.44348543559553e-08
"HYDIN",4.28575966917703e-13,-0.574727401005332,0.074,0.113,1.44404386293251e-08
"GPX3",4.3825637026246e-13,-0.574243138256427,0.068,0.106,1.47666101396233e-08
"YEATS2",4.48854608411018e-13,-0.46206498533275,0.133,0.182,1.51237071758008e-08
"CLPTM1",4.59713275426169e-13,0.373254448894408,0.294,0.245,1.54895791022093e-08
"ERH",4.69327788553403e-13,0.361600546161944,0.304,0.256,1.58135305075184e-08
"PTPN3",4.69338465433401e-13,-0.588821080269905,0.065,0.102,1.5813890254313e-08
"THAP9-AS1",4.76963402134631e-13,-0.531415181307209,0.078,0.118,1.60708048715242e-08
"APBA1",4.77244294557571e-13,0.652498224005964,0.125,0.086,1.60802692608228e-08
"NUP50",4.85836658935244e-13,-0.437945880869158,0.106,0.152,1.63697803861641e-08
"ANKRD28",4.94709183980449e-13,-0.445731053921881,0.131,0.18,1.66687312450373e-08
"RNPS1",4.94758951858522e-13,-0.233706349362621,0.421,0.494,1.6670408123921e-08
"SPARCL1",5.2682303292536e-13,0.160196660082066,0.839,0.814,1.77507752713871e-08
"API5",5.61876759322399e-13,0.439920323406886,0.215,0.168,1.89318755286089e-08
"HSD11B2",5.67794227735441e-13,2.1329799498434,0.018,0.005,1.91312587093179e-08
"CTTNBP2",5.92655418037383e-13,-0.467615541753137,0.102,0.146,1.99689316553516e-08
"PDZD7",5.95064241677613e-13,-0.577822509717517,0.099,0.142,2.00500945590855e-08
"TMED4",6.09166944427816e-13,-0.370940349114899,0.163,0.217,2.05252710255508e-08
"ATP2B2",6.12407630724191e-13,-0.218603325571962,0.655,0.703,2.06344627096209e-08
"TRMT112",6.51748052352759e-13,0.301257554435793,0.366,0.315,2.19599988759739e-08
"TMEM258",6.76641089815182e-13,0.426078242966582,0.227,0.18,2.27987448802327e-08
"MLLT10",6.89777479311548e-13,-0.417545275767473,0.138,0.188,2.32413623879233e-08
"C1orf132",6.95683478497475e-13,-0.467341129086116,0.204,0.258,2.34403591244939e-08
"SPPL2B",7.04155054750799e-13,-0.46149570608878,0.115,0.161,2.37258004147734e-08
"GSAP",7.12582121926425e-13,-0.820744730707747,0.033,0.061,2.4009742016189e-08
"NDUFAF3",7.29952681037674e-13,0.508452996554043,0.166,0.123,2.45950256348834e-08
"HNRNPU-AS1",7.35315861284559e-13,-0.384766569972558,0.167,0.221,2.47757326301219e-08
"ADCYAP1",7.56615309541279e-13,-1.11910344998823,0.026,0.052,2.54933962396839e-08
"MURC",7.70870035440358e-13,-1.32253431570471,0.013,0.033,2.59736949741274e-08
"WNK2",7.94988829855841e-13,-0.328948264900268,0.204,0.262,2.67863536331627e-08
"CUTA",8.10701696540394e-13,0.406035264763073,0.232,0.185,2.7315782963232e-08
"ENDOV",8.15896246670977e-13,-0.43104660246519,0.11,0.156,2.74908081353319e-08
"FEZ1",8.22191910851698e-13,0.497343239984455,0.201,0.156,2.77029342442371e-08
"NHLRC3",8.32204709631e-13,-0.429062605071888,0.15,0.201,2.80403054863069e-08
"NUMB",8.46569588219263e-13,-0.385104974740981,0.153,0.205,2.85243157054599e-08
"TAGLN",8.61478150490334e-13,-0.598677856647909,0.051,0.085,2.90266448026213e-08
"FLCN",9.19229950657397e-13,-0.385435320371186,0.163,0.215,3.09725339574504e-08
"ETFB",9.37814367161598e-13,-0.503687060988786,0.08,0.12,3.15987172871429e-08
"CELF5",9.3840820198952e-13,-0.244380206795799,0.497,0.562,3.16187259578349e-08
"EBNA1BP2",9.57217208622579e-13,-0.628830641998158,0.056,0.09,3.22524766273292e-08
"RP11-112J3.16",9.60395132161785e-13,0.646877446858037,0.105,0.069,3.23595535830592e-08
"MED12L",9.71522700990771e-13,-0.449131618030104,0.104,0.149,3.2734485887183e-08
"DNMT3A",1.01184671641473e-12,-0.480907046247142,0.12,0.166,3.40931632628779e-08
"VASH1",1.01374883410278e-12,-0.846072052514995,0.033,0.061,3.41572532162591e-08
"KIAA1107",1.05581696412527e-12,0.263576767122762,0.457,0.409,3.5574696789237e-08
"MTSS1",1.0848989684026e-12,0.612516676153205,0.132,0.093,3.65545858413572e-08
"ETNK1",1.11733918596214e-12,0.348660755696533,0.281,0.231,3.76476265318083e-08
"AGAP6",1.14039740455039e-12,-0.636678111616134,0.058,0.092,3.84245501489209e-08
"TRIO",1.16420495324463e-12,-0.311708135982885,0.25,0.311,3.92267216946246e-08
"B4GAT1",1.19119554579168e-12,0.260055944674808,0.409,0.355,4.0136142719905e-08
"NPB",1.20703265381863e-12,2.12778104884709,0.017,0.004,4.06697582377649e-08
"MAN2A2",1.21043482076708e-12,-0.447640890400639,0.137,0.185,4.07843908509261e-08
"ITIH4",1.22650185909729e-12,-1.28985633657844,0.017,0.039,4.13257536404242e-08
"EBPL",1.25393749222173e-12,0.842377326138744,0.061,0.034,4.22501698629191e-08
"PITHD1",1.2665843031351e-12,0.301298751721435,0.326,0.274,4.26762915098342e-08
"CTXN1",1.27618594683155e-12,0.3214861510864,0.315,0.261,4.29998092925422e-08
"AC140912.1",1.34540562868257e-12,-1.04921832844296,0.019,0.041,4.53320972528305e-08
"DAAM1",1.34594092871557e-12,-0.269042140913762,0.361,0.428,4.53501336521423e-08
"GAL",1.35311209072567e-12,1.27990613025168,0.037,0.017,4.55917587849107e-08
"TUBB4A",1.37631424164525e-12,0.20615215632128,0.49,0.434,4.63735320579951e-08
"ATP1B2",1.41296947996748e-12,0.507899436703597,0.166,0.122,4.76085936580243e-08
"STX16",1.5348597738874e-12,-0.352326613850107,0.221,0.278,5.17155652213621e-08
"ZCCHC9",1.5366530325965e-12,-0.742451537348898,0.046,0.077,5.17759872803065e-08
"ATN1",1.58335385103378e-12,0.314314045254397,0.389,0.339,5.33495246567323e-08
"SNRPA1",1.59869612998094e-12,-0.524894496474144,0.072,0.109,5.38664674035778e-08
"MAP1LC3A",1.60446658985493e-12,0.186362585232133,0.453,0.398,5.40608972785722e-08
"SYNJ2",1.69228075154565e-12,-0.560660500730113,0.069,0.106,5.70197076425791e-08
"PRDM2",1.69353665884841e-12,-0.276486898472411,0.336,0.4,5.70620241832384e-08
"LGALS1",1.75061961026316e-12,0.436261556268245,0.237,0.191,5.89853771482068e-08
"CBX5",1.75884926757025e-12,0.306426340193664,0.385,0.334,5.92626672215119e-08
"MAGI2",1.90056311399802e-12,-0.295668482532161,0.224,0.282,6.40375735630494e-08
"AP3D1",2.09274518134683e-12,-0.30446040432503,0.235,0.297,7.05129561403002e-08
"FEM1B",2.0929316687229e-12,0.275190742234634,0.39,0.338,7.05192396459495e-08
"TANC2",2.15075339977108e-12,-0.364019539004862,0.173,0.227,7.24674850518868e-08
"RELL2",2.15246719440433e-12,-0.393431875102865,0.148,0.198,7.25252296482595e-08
"SLU7",2.35887639216136e-12,-0.312027209699285,0.195,0.253,7.94799811574848e-08
"NECAP2",2.48866543641643e-12,-0.744700593845946,0.032,0.059,8.38530932146151e-08
"RPL35A",2.56821714349769e-12,-0.255934816126464,0.417,0.482,8.65335084330113e-08
"PRKAR2B",2.72294083347801e-12,0.442604886142921,0.26,0.214,9.17467684432082e-08
"MGAT5B",2.74607201951528e-12,-0.32433075710124,0.243,0.304,9.25261506255478e-08
"GBA",2.74617330258843e-12,-0.461215983858451,0.094,0.135,9.25295632574147e-08
"VCL",2.83542891215245e-12,-0.562756712454501,0.074,0.111,9.55369417660647e-08
"OGFRL1",2.93291978399445e-12,0.325466384987184,0.279,0.228,9.88217992019091e-08
"IL17RE",3.02913014496035e-12,1.05550068390637,0.033,0.014,1.02063511104294e-07
"GFAP",3.13249058590811e-12,1.75039594921821,0.022,0.007,1.05546137801588e-07
"THPO",3.15339207536029e-12,-1.93261953279731,0.004,0.018,1.0625039258719e-07
"PHPT1",3.19210506971184e-12,0.493974044773504,0.206,0.163,1.07554788218871e-07
"ATP8A2",3.24580391863688e-12,-0.294133235598466,0.236,0.299,1.09364117234551e-07
"TOMM7",3.31001784191618e-12,-0.297279994249909,0.271,0.333,1.11527741165524e-07
"TUSC1",3.31364200940835e-12,0.672299937235939,0.067,0.039,1.11649853865005e-07
"NADK2",3.4252281548743e-12,-0.64761896208852,0.057,0.091,1.15409637450335e-07
"EML4",3.45847415875601e-12,-0.541316748868889,0.072,0.109,1.16529828305125e-07
"ST6GALNAC5",3.67279561594278e-12,-0.58078440880456,0.085,0.124,1.23751175483576e-07
"RBM42",3.79737799377588e-12,0.621275489872712,0.096,0.063,1.27948854122285e-07
"SPR",3.91690178651585e-12,1.10263669504971,0.037,0.018,1.31976088794865e-07
"RPL37",3.92203564246389e-12,-0.271098271771571,0.381,0.449,1.32149068937178e-07
"TTC17",3.92399414252353e-12,-0.362418006802414,0.167,0.219,1.32215058638188e-07
"ADAM11",4.30459618395577e-12,-0.304932673337447,0.262,0.323,1.45039063822206e-07
"NDUFA1",4.35360873122361e-12,0.304721129829262,0.394,0.35,1.46690492589848e-07
"NOL6",4.37812749565098e-12,-0.635803831553854,0.046,0.077,1.47516627838464e-07
"SRGAP3",4.46974209424891e-12,-0.276056445828758,0.482,0.542,1.50603490123623e-07
"LINC00969",4.48285976403478e-12,-0.25847181000823,0.303,0.368,1.51045476889388e-07
"USP32",4.49007743188387e-12,-0.606105807724694,0.044,0.075,1.51288668989895e-07
"PVRL3",4.55577292980175e-12,-0.527587873061423,0.08,0.118,1.5350221309674e-07
"SCYL3",4.6343541984934e-12,-0.662026439445383,0.041,0.07,1.56149930364037e-07
"CREG2",4.76548023743939e-12,-0.22042583056432,0.535,0.594,1.60568091120283e-07
"NTNG1",4.90777792713164e-12,-0.575153381435872,0.066,0.101,1.65362669476774e-07
"PRR22",4.97561184243489e-12,-1.39782516927182,0.01,0.027,1.67648265419001e-07
"SAFB",5.0254874455839e-12,0.408896989662599,0.267,0.221,1.69328773991504e-07
"KCTD16",5.11609185379053e-12,-0.311029690978775,0.245,0.305,1.72381598921618e-07
"SSU72",5.51243404717017e-12,0.344352949165746,0.333,0.286,1.85735952785352e-07
"C1orf159",5.63967488617185e-12,-0.674662944414679,0.042,0.072,1.90023205614674e-07
"FBXO22",5.69216341072496e-12,-0.415458322993732,0.157,0.206,1.91791753960967e-07
"CAMK2G",5.70723503150515e-12,-0.24547547503943,0.466,0.527,1.92299577151535e-07
"KIF3C",5.83360809857205e-12,0.273480732471784,0.428,0.384,1.96557591273287e-07
"RAD54L2",6.19198740547064e-12,-0.445209571291895,0.091,0.131,2.08632823639928e-07
"SLX4",6.313239841355e-12,-0.852308290250319,0.033,0.059,2.12718303214615e-07
"BANF1",6.31712133601082e-12,0.37753923278029,0.28,0.235,2.12849086295549e-07
"RSF1",6.87711366255306e-12,-0.224753768836777,0.358,0.428,2.31717467746063e-07
"OVGP1",6.96334508590528e-12,-0.900859355131765,0.025,0.048,2.34622949324492e-07
"MTCL1",7.10800626693923e-12,-0.490447511504469,0.097,0.138,2.3949716315825e-07
"SLC25A45",7.12474466990168e-12,-0.64419848650242,0.048,0.078,2.40061146907667e-07
"DDX18",8.45217759784257e-12,-0.272755369456731,0.335,0.398,2.84787671981708e-07
"HEXIM1",8.62310010690474e-12,0.433426737933594,0.206,0.162,2.90546735002048e-07
"SLC25A34",8.66428691860711e-12,-1.11322949315262,0.017,0.037,2.91934483435548e-07
"PDPR",8.90730891983442e-12,-0.407075006864347,0.094,0.134,3.00122866744901e-07
"CCDC144A",9.03516955262555e-12,-0.386279552403107,0.246,0.301,3.04431002906165e-07
"PPIL2",9.06963102836727e-12,-0.431526138379669,0.104,0.146,3.05592147869807e-07
"MDH2",9.24016842892274e-12,0.443781956867468,0.206,0.164,3.11338235044123e-07
"ELMOD3",9.2908634730946e-12,-0.600316388103151,0.062,0.096,3.13046353862449e-07
"AP000708.1",9.33375838939268e-12,1.15819121930731,0.033,0.015,3.14491655172197e-07
"NDUFB7",9.3649643649537e-12,0.383835883023315,0.309,0.267,3.1554310931275e-07
"NRSN2",9.83791721896548e-12,0.382482160106092,0.252,0.205,3.31478782775823e-07
"ZSCAN18",1.01110640801147e-11,-0.340222135108623,0.214,0.268,3.40682193115384e-07
"PCDH17",1.02520913341228e-11,-0.389127900132702,0.156,0.206,3.45433965411934e-07
"RBX1",1.04165607857759e-11,0.257450978880813,0.422,0.375,3.50975599115935e-07
"ANKRD11",1.04599837722855e-11,-0.254159184415287,0.392,0.451,3.52438693223389e-07
"GNPTAB",1.05807100269181e-11,-0.325051562497483,0.2,0.255,3.56506443646977e-07
"RP11-531A24.3",1.06426170330076e-11,-0.748284239426888,0.037,0.065,3.58592338310159e-07
"N4BP2L2",1.07921340167218e-11,-0.212016731322922,0.686,0.728,3.63630163559423e-07
"BAIAP3",1.13766200638341e-11,-0.342847682008614,0.217,0.271,3.83323836430825e-07
"GPATCH2L",1.15657956255563e-11,-0.337262753550981,0.255,0.314,3.89697917807492e-07
"MEF2A",1.165764942852e-11,0.318221334442689,0.384,0.338,3.92792839844552e-07
"ATP6V1B2",1.18155182038061e-11,0.146810735080617,0.659,0.608,3.98112070359043e-07
"BZW1",1.18798067671823e-11,-0.324233699154472,0.27,0.329,4.00278209213439e-07
"PRR4",1.19428388936523e-11,-0.368498094580445,0.182,0.233,4.02402013682719e-07
"INA",1.22908195835297e-11,0.32552696578452,0.376,0.332,4.14126875047451e-07
"PIAS2",1.24909145050602e-11,-0.282437002391276,0.314,0.373,4.208688733335e-07
"PNMA6A",1.28082460999483e-11,0.400439205352707,0.23,0.186,4.31561044091659e-07
"NASP",1.30212871445300e-11,-0.349441262520261,0.147,0.196,4.38739249047795e-07
"FAM49A",1.30959127910742e-11,0.206125034808322,0.594,0.556,4.41253685582454e-07
"RBFA",1.31035592462631e-11,-0.514140232431736,0.08,0.118,4.41511325243589e-07
"CGGBP1",1.31697004192242e-11,0.412823864833734,0.242,0.198,4.4373988592534e-07
"POGZ",1.32017346174411e-11,-0.216196400489524,0.433,0.502,4.44819246200061e-07
"DMWD",1.36578138506301e-11,-0.445247483902246,0.099,0.14,4.6018637988313e-07
"NAGPA",1.3828022723118e-11,-0.37610956379059,0.205,0.257,4.65921397632736e-07
"CSMD2",1.40554028949551e-11,-0.565235618866462,0.058,0.09,4.73582745142618e-07
"EEF1A2",1.4548319218394e-11,0.296168401991511,0.308,0.254,4.90191067744568e-07
"SZT2",1.47358596805056e-11,-0.564470093760021,0.057,0.089,4.96510056074956e-07
"RHOT2",1.48423402395680e-11,-0.311434002059438,0.231,0.288,5.00097812032006e-07
"RP11-12G12.7",1.51961392407224e-11,-1.50258079564899,0.009,0.024,5.12018715576901e-07
"OPRL1",1.53648688470731e-11,0.716375124206939,0.095,0.064,5.1770389093328e-07
"PSD3",1.55753290986784e-11,0.15213224431765,0.696,0.662,5.24795138650871e-07
"OR2L13",1.56168215611295e-11,1.95212147251778,0.018,0.006,5.26193185680698e-07
"DGCR6L",1.5618797419204e-11,0.525285988367353,0.168,0.128,5.26259760242658e-07
"NAP1L2",1.61237798691186e-11,0.225370674010302,0.486,0.438,5.43274638910082e-07
"TIMM8B",1.61703784272977e-11,-0.601788873762665,0.075,0.11,5.4484473072937e-07
"FABP3",1.62580285387744e-11,0.422600204634793,0.166,0.125,5.47798013585466e-07
"CHL1",1.71226685565234e-11,0.259204441319304,0.458,0.419,5.76931194343499e-07
"UBE2QL1",1.82915898194821e-11,0.326160794766729,0.344,0.299,6.16316827377631e-07
"PCGF5",1.83228713596521e-11,0.469341404542216,0.188,0.146,6.17370827592119e-07
"LINC01567",1.89699795019991e-11,2.10846688019479,0.013,0.003,6.39174489340359e-07
"FRA10AC1",1.90966859649623e-11,-0.337303085650956,0.174,0.225,6.4344373690344e-07
"WHSC1",1.94026306496299e-11,-0.407350157720055,0.154,0.201,6.53752237108631e-07
"FAHD2A",2.00807236317883e-11,-0.439434670333342,0.125,0.169,6.76599902049475e-07
"TTLL3",2.05561042347986e-11,-0.667021974880162,0.049,0.079,6.92617376087305e-07
"DLGAP2",2.13042432166959e-11,-0.301635353156239,0.213,0.268,7.17825170943352e-07
"PHACTR1",2.17096431733401e-11,-0.234273917638753,0.324,0.389,7.31484717082522e-07
"TSC1",2.17439034200717e-11,-0.413852312651497,0.17,0.219,7.32639081835897e-07
"MYCBP2",2.19355304700637e-11,-0.206201855254585,0.646,0.701,7.39095763658327e-07
"RBMS1",2.24050712147164e-11,-0.351416726713875,0.116,0.161,7.54916469508655e-07
"KDM4B",2.28736445335847e-11,-0.504103506756388,0.089,0.127,7.70704578914602e-07
"ISOC1",2.2924260419406e-11,0.990070245340986,0.045,0.023,7.72410030571467e-07
"PRDX5",2.2945452853011e-11,0.342542186335748,0.322,0.284,7.73124088429353e-07
"RP11-490M8.1",2.30374623839598e-11,0.608059643329636,0.085,0.055,7.76224257565142e-07
"ZNF605",2.34319888513035e-11,-0.375138133281112,0.149,0.196,7.8951743235582e-07
"ICA1L",2.4718518104501e-11,-0.300132611089096,0.261,0.318,8.32865749013058e-07
"INHA",2.54903768377416e-11,-1.35697473613996,0.01,0.026,8.58872757170866e-07
"AC007246.3",2.62580471981369e-11,-0.446673616652068,0.126,0.17,8.84738642294026e-07
"FAM171A2",2.67482617157078e-11,0.421682070402549,0.207,0.163,9.01255930249059e-07
