"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GFAP",9.76988571514285e-19,2.00655203708514,0.827,0.351,3.29186529286023e-14
"HILPDA",2.42989413295918e-17,4.56687146006958,0.321,0.03,8.18728529159265e-13
"C10orf10",3.596327788964e-13,4.82743928447481,0.185,0.006,1.21174668521353e-08
"HSPA1A",1.5861179581606e-12,2.66494538486596,0.457,0.129,5.34426584822631e-08
"MT3",1.13056966205251e-11,-1.79670762826763,0.432,0.748,3.80934141931974e-07
"CHI3L1",2.00885033892472e-11,2.57149854479536,0.346,0.075,6.76862033197295e-07
"DST",7.04200050940135e-11,1.28193066035958,0.852,0.556,2.37273165163769e-06
"FOS",9.12899394823298e-11,3.08722023491283,0.21,0.021,3.07592322091762e-06
"HSPB1",1.28022655941483e-10,2.65241483414155,0.519,0.213,4.31359536929232e-06
"GADD45B",3.98471005126113e-10,4.10174573491988,0.198,0.021,1.34260820467193e-05
"JUNB",1.45247501638163e-09,2.40313139113948,0.272,0.051,4.89396932019625e-05
"JUN",3.88976144026882e-09,1.94552106399168,0.321,0.078,0.000131061621968418
"CRYAB",4.06900674997361e-09,1.80459857828153,0.494,0.183,0.000137101113433611
"CEBPD",7.56595640718216e-09,2.39933815035378,0.259,0.051,0.000254927335183596
"APLNR",1.83133008652724e-08,4.14057145021649,0.123,0.006,0.000617048359354487
"CD44",2.1299929402333e-08,3.44779468817344,0.173,0.021,0.000717679821282207
"EPS8L2",6.61542707781317e-08,8.03668205682921,0.086,0,0.00222900199959837
"BAALC-AS1",8.92037001469856e-08,3.77524765070684,0.136,0.012,0.00300562947275253
"ETV6",1.28332499961886e-07,4.61084724874833,0.111,0.006,0.00432403525371579
"XIST",1.734507448401e-07,1.00493584434271,0.519,0.201,0.00584424939664232
"C1orf61",4.07246815201498e-07,-1.10148211844936,0.383,0.676,0.0137217741913993
"RP1-187B23.1",1.01909828152289e-06,5.61678211405179,0.099,0.006,0.0343374974976323
"IFI16",1.08127409521604e-06,4.3817609607927,0.086,0.003,0.0364324493642093
"ICAM1",1.08127409521604e-06,4.64202369394596,0.086,0.003,0.0364324493642093
"RASD1",1.09140819650927e-06,2.04769334567848,0.198,0.042,0.0367739077731833
"MAP1LC3B",2.12428242287005e-06,2.23318444016727,0.16,0.027,0.0715755719561833
"SOD2",2.78253452804562e-06,2.25566659254632,0.21,0.051,0.0937547183879691
"NEAT1",3.20240341922033e-06,1.06865762608583,0.963,0.952,0.10790178080721
"ADCY2",3.43244924176555e-06,1.2729257728043,0.395,0.162,0.115652944752048
"DDI2",4.60558743623494e-06,3.18103332027033,0.111,0.012,0.1551806630765
"CXXC5",4.62890048211606e-06,2.06538872097382,0.222,0.06,0.155966172844419
"ZFP36",5.08290119464608e-06,2.40962257752929,0.173,0.036,0.171263272852405
"ST8SIA1",5.26886338047676e-06,2.31262551293405,0.185,0.042,0.177529082741784
"TMPRSS3",5.28621381497741e-06,7.76097218114084,0.062,0,0.178113688281849
"LRRC7",6.05662098224283e-06,2.4833638883701,0.136,0.021,0.20407178737569
"PTGDS",7.64349723250705e-06,-0.611218023649168,0.877,0.934,0.257539995752092
"SAT2",8.67152444893074e-06,-1.95464239110397,0.111,0.366,0.292178344782272
"SLC25A16",9.38812783185504e-06,3.56899290494762,0.086,0.006,0.316323579166524
"SAT1",1.53181031147404e-05,-1.4966097747228,0.346,0.547,0.516128166348062
"SON",1.6248587072357e-05,-0.964420617985743,0.457,0.685,0.547479892815996
"SSFA2",1.7504811914991e-05,1.55572221381416,0.222,0.063,0.589807132663706
"FGFR3",1.8971636664108e-05,-0.924166948037893,0.494,0.694,0.639230325760455
"RPS26",2.07812427924648e-05,-4.06426343942928,0.037,0.243,0.700203194649308
"ATHL1",2.08681800055904e-05,2.41080608059722,0.111,0.015,0.703132457108361
"ALDOA",2.23281849621987e-05,0.854202047233434,0.519,0.252,0.752325864116323
"PCLO",2.59064948624277e-05,1.91294265908601,0.198,0.054,0.872893437894638
"MAPK8IP1",2.99120336151071e-05,1.74103819279748,0.198,0.054,1
"NTM",3.07131682516751e-05,-0.68435434152987,0.778,0.856,1
"LL22NC03-2H8.5",3.19074469807888e-05,2.87067607392999,0.099,0.012,1
"CMIP",3.44604601544671e-05,1.44587769041859,0.222,0.066,1
"TNS2",3.51837367226854e-05,1.68102896570974,0.222,0.069,1
"YBX3",3.55117903861221e-05,2.26514954665785,0.123,0.021,1
"ID3",3.65588088686934e-05,1.43169778743355,0.21,0.06,1
"ADD3",4.04044417013687e-05,-1.21065624267095,0.272,0.523,1
"CDKN1A",4.50211550214531e-05,3.87883293497064,0.086,0.009,1
"TCEB3-AS1",4.76491035017346e-05,7.28297772629545,0.049,0,1
"GRHL1",4.76491035017346e-05,7.53900740607196,0.049,0,1
"AP000708.1",4.76491035017346e-05,6.81256703823297,0.049,0,1
"CCL2",4.76491035017346e-05,7.22990643787405,0.049,0,1
"CSRP2BP",4.76491035017346e-05,7.49490394939576,0.049,0,1
"C3",4.76491035017346e-05,7.18179120276477,0.049,0,1
"KIAA0100",4.97675616484932e-05,3.11627693053507,0.086,0.009,1
"HMGN3",5.2801709695807e-05,-1.90141631390929,0.16,0.378,1
"C1S",5.5830672815933e-05,2.05094806660964,0.148,0.033,1
"SPEN",5.70367499313033e-05,1.73485541591618,0.185,0.051,1
"NUPR1",6.41911440228806e-05,1.95614620812228,0.173,0.045,1
"NHS",6.65572339043086e-05,3.85228656520816,0.074,0.006,1
"SOCS3",6.65572339043086e-05,3.52136735145994,0.074,0.006,1
"AP2S1",6.77829418471182e-05,1.82037243513296,0.16,0.039,1
"BLCAP",6.94260979134408e-05,1.13674849045699,0.235,0.078,1
"DPF2",7.08204385759967e-05,1.2531774572376,0.247,0.084,1
"RGS16",7.14609246943958e-05,5.41687358322119,0.062,0.003,1
"IL1RAPL1",7.29765172392513e-05,5.02477250363917,0.062,0.003,1
"ZBTB33",7.4134373907195e-05,2.0949507133193,0.111,0.018,1
"TRIP10",7.60993738672039e-05,4.22346708878224,0.062,0.003,1
"MACF1",8.12679462040981e-05,0.770128108605762,0.815,0.601,1
"CTC-444N24.11",8.55458413328252e-05,1.63234641352462,0.235,0.081,1
"MAGI3",9.04066824107781e-05,1.18534627953567,0.16,0.039,1
"COL5A3",9.45817825929645e-05,-1.09889259384769,0.469,0.625,1
"SDC4",9.62699220871335e-05,-1.04660894627247,0.284,0.498,1
"KNOP1",0.00012106363083307,0.951186940918575,0.444,0.222,1
"CHRM1",0.00012216106523079,1.72427577801799,0.099,0.015,1
"ANKRD36",0.000122416017819997,1.69586462073619,0.173,0.048,1
"BCL6",0.000140024065280067,1.51524435491293,0.272,0.108,1
"NAP1L2",0.000144980649110586,2.50967127292809,0.148,0.039,1
"APOE",0.00015357447981241,-0.904973611361686,0.827,0.787,1
"SOX2",0.000165176632891819,-1.49016126625078,0.284,0.471,1
"NTRK2",0.000169090095455402,-0.680687839200111,0.605,0.802,1
"DPP6",0.000176445511036709,1.78618003528366,0.173,0.051,1
"SLITRK2",0.000187999359404151,-3.87707283378706,0.025,0.192,1
"EGLN2",0.000193109786387688,1.71716049147204,0.173,0.051,1
"UAP1",0.000199016032235482,2.560050187255,0.086,0.012,1
"CNTNAP3B",0.000200181628749867,1.97001423037981,0.173,0.051,1
"HGF",0.000200756207179987,2.2997675501551,0.123,0.027,1
"NPIPB5",0.000201965137957227,2.59476442335804,0.086,0.012,1
"DCTN1",0.000203574311220028,1.06789938337473,0.173,0.048,1
"TSC22D1",0.000205344743229892,1.05461922843248,0.42,0.222,1
"GRM5",0.000222704037580686,1.87321373985248,0.136,0.033,1
"RAB5A",0.000239608052804378,1.91255169128874,0.136,0.033,1
"SLF1",0.000245803703640489,1.79508899823837,0.148,0.039,1
"ILVBL",0.000250191576578743,1.51881070884624,0.173,0.051,1
"FAM20C",0.000259396131497748,1.68560653299908,0.148,0.039,1
"HSP90AA1",0.00027534813804349,1.31666506916502,0.568,0.393,1
"JUND",0.000279574680818818,1.26773461196921,0.272,0.114,1
"RHPN1",0.000295586342006432,1.10531906125698,0.247,0.093,1
"SH3PXD2A",0.000311340037100307,2.06434018691348,0.099,0.018,1
"PRDX6",0.000314995677199446,-2.61465092093149,0.062,0.234,1
"HTATSF1",0.00032997858158467,3.19903790724577,0.074,0.009,1
"H3F3B",0.000330243501212122,0.912296908708735,0.395,0.204,1
"RAB6B",0.000338944479659053,1.44221328875547,0.198,0.069,1
"FGF1",0.000340511618628006,2.95958737189549,0.074,0.009,1
"PRKAG1",0.00034461390791932,2.04612955780245,0.099,0.018,1
"WBP2",0.000347010820498963,0.904857176714249,0.333,0.15,1
"ARRDC3",0.000348999526085908,2.00438015604166,0.099,0.018,1
"EFNA1",0.000356902428133533,2.25417649842791,0.074,0.009,1
"POLN",0.000371302297000511,2.42261710422857,0.111,0.024,1
"SH3GL2",0.000371721548697872,1.93748817851454,0.099,0.018,1
"PEG3",0.000379335032118155,1.62710560472947,0.21,0.078,1
"PLCE1",0.000397687208718399,2.37455872652846,0.111,0.024,1
"PLPP3",0.000430280634225349,-0.977792636528933,0.272,0.477,1
"FLVCR1-AS1",0.000436671794404759,6.4599139612695,0.037,0,1
"SLC16A14",0.000436671794404759,6.2344093080811,0.037,0,1
"CP",0.000436671794404759,7.28689192509208,0.037,0,1
"SIAH2",0.000436671794404759,5.89223442218758,0.037,0,1
"MLIP",0.000436671794404759,6.79607271989235,0.037,0,1
"GS1-124K5.3",0.000436671794404759,6.83395051402884,0.037,0,1
"TAC1",0.000436671794404759,6.85646768044008,0.037,0,1
"TENM1",0.000436671794404759,7.25024525528838,0.037,0,1
"PPP1R42",0.000436671794404759,7.09662932679245,0.037,0,1
"FZD6",0.000436671794404759,6.31175042699584,0.037,0,1
"PLAA",0.000436671794404759,6.80123610071011,0.037,0,1
"C11orf96",0.000436671794404759,6.21945935553511,0.037,0,1
"ZNF774",0.000436671794404759,6.37101045470299,0.037,0,1
"RFWD3",0.000436671794404759,6.50954111074608,0.037,0,1
"DSC2",0.000436671794404759,7.25627348697602,0.037,0,1
"ONECUT2",0.000436671794404759,6.55839107094691,0.037,0,1
"CCDC94",0.000436671794404759,6.66606428980194,0.037,0,1
"ZNF649",0.000436671794404759,7.04717697548615,0.037,0,1
"KB-1592A4.15",0.000436671794404759,6.6413179679519,0.037,0,1
"ELL2",0.000456505899590123,4.34094542361833,0.062,0.006,1
"MORN1",0.000472666768626388,3.58584886281158,0.062,0.006,1
"RAB3C",0.000478133578195638,1.48962478751442,0.148,0.042,1
"RFTN1",0.000480945873167062,4.26434099654065,0.062,0.006,1
"USP47",0.000486141471477542,1.22023691423301,0.235,0.09,1
"YTHDC2",0.0004915322305564,1.65593837597633,0.148,0.042,1
"SLC43A2",0.00049607518378237,1.55589552692964,0.148,0.042,1
"LRRK1",0.000506601875538945,3.69676740444035,0.062,0.006,1
"KIAA1586",0.00052440866348374,3.22375169413551,0.062,0.006,1
"MT-ND3",0.000538328294609171,0.578198716326094,0.617,0.438,1
"RNF217",0.000543442224336035,1.69907506967995,0.123,0.03,1
"NAMPT",0.000563383226147563,2.53587700875024,0.086,0.015,1
"PLSCR4",0.000571453605873596,1.45342443204771,0.185,0.063,1
"ACSL6",0.000593772885472822,-1.55178809217966,0.173,0.351,1
"HSPA1B",0.000603479351674463,1.61222006949751,0.16,0.051,1
"TOMM40L",0.00061306619520439,4.19602981655615,0.049,0.003,1
"RPRM",0.00061306619520439,4.68262205706802,0.049,0.003,1
"ROBO4",0.00061306619520439,4.40541695604114,0.049,0.003,1
"NAIP",0.00061770751099498,2.40839318307654,0.086,0.015,1
"LMOD1",0.000625533853989333,3.93079854429438,0.049,0.003,1
"CHST6",0.000638237072790937,3.91282993573393,0.049,0.003,1
"CTNND2",0.000645565029410621,1.2627366583772,0.272,0.12,1
"FNDC4",0.000650899372596191,2.17700831433409,0.086,0.015,1
"GLE1",0.000651179914589641,3.65967880388897,0.049,0.003,1
"OGFOD1",0.000651179914589641,3.22485217012734,0.049,0.003,1
"PRKACB",0.000658700916042981,1.1855879140571,0.272,0.123,1
"FUZ",0.000674543099452848,2.64752706313668,0.099,0.021,1
"CTSF",0.000682244595048626,1.00710527445826,0.259,0.108,1
"KCTD1",0.000685743722552065,1.91707483749336,0.086,0.015,1
"DDX27",0.000685743722552065,2.09323904690451,0.086,0.015,1
"SPTBN4",0.000688057489947679,1.4309525084967,0.222,0.09,1
"GLUL",0.000705203019561288,-0.637260071041249,0.728,0.823,1
"CORO2B",0.000753154758420208,1.93299524576289,0.136,0.039,1
"AHI1",0.000762781422863045,0.81028838186981,0.506,0.309,1
"FZR1",0.000784673504525525,2.344032066131,0.099,0.021,1
"PPP2R4",0.000790393042149574,1.5289145121347,0.185,0.066,1
"KCNJ6",0.000803028326135043,2.10255827560014,0.099,0.021,1
"FLOT1",0.000832029352684028,1.25226467199782,0.198,0.072,1
"PDGFRB",0.000836063250874193,-1.62948513654947,0.148,0.321,1
"SYT4",0.00084283540087124,2.06821332456861,0.123,0.033,1
"GJB6",0.000848920955544286,-1.87822172628538,0.086,0.252,1
"PTPN11",0.000851133288343116,2.21530733559198,0.123,0.033,1
"PRKAR2B",0.000909524486461463,2.03110190370191,0.111,0.027,1
"COL11A1",0.000921789331133615,1.51801074653342,0.099,0.021,1
"SAMD4A",0.000930761267704596,1.63811955202029,0.136,0.039,1
"SLC24A2",0.00095659522779043,1.64176650743147,0.136,0.039,1
"ZCCHC24",0.000992828835425556,1.1981137117366,0.148,0.045,1
"CSMD1",0.000995831416778248,3.35298735420416,0.074,0.012,1
"PNRC1",0.000997988161019092,1.64898036346234,0.16,0.054,1
"FTH1",0.00101271951117751,-0.604164041140158,0.79,0.817,1
"JAKMIP2",0.00102391683932165,1.66838478132787,0.123,0.033,1
"EHD1",0.00103798919328789,3.10497574086036,0.074,0.012,1
"GRM3",0.00103910148692908,-3.40540704073113,0.012,0.144,1
"C5orf24",0.0010633822170633,1.06399168503753,0.148,0.045,1
"HIF3A",0.00106384837522665,-0.847659858971731,0.235,0.429,1
"COL16A1",0.00107487664121524,-1.35780495279432,0.198,0.372,1
"PRRT1",0.0010910149595304,1.04757315550745,0.148,0.045,1
"SLC1A2",0.00109706918015521,-0.445918693835859,0.778,0.895,1
"CHGA",0.00113679632885391,1.32588300947902,0.173,0.06,1
"SLC35A5",0.00114286047237935,2.2871136589194,0.074,0.012,1
"TMEM65",0.0011586173363546,2.2573662599805,0.074,0.012,1
"NPDC1",0.00117498048916407,1.27237316623839,0.346,0.189,1
"NCL",0.00117702671240318,1.40256354244516,0.123,0.033,1
"WWTR1",0.0011907350724179,2.48700524811835,0.074,0.012,1
"SYNE1",0.00120973750838015,0.806809606705313,0.506,0.315,1
"TTYH1",0.00123408753983906,-0.819127639224039,0.457,0.622,1
"NDRG2",0.00126279967501604,-0.612815368680079,0.506,0.661,1
"RPL4",0.0012960307968184,0.794882045246805,0.21,0.081,1
"TTC37",0.00133376025700243,1.21036475772716,0.173,0.06,1
"PTPRZ1",0.00135912756423995,0.723621579295665,0.494,0.3,1
"ZNRF3",0.00138275287254091,-1.17765732711196,0.123,0.303,1
"VPS13C",0.00139493264132043,0.693650526024747,0.333,0.159,1
"ARHGEF3",0.00143668596774711,2.66738349766399,0.086,0.018,1
"RP11-15A1.3",0.00145380318144633,2.65379306125156,0.086,0.018,1
"PNISR",0.00145832963058163,-0.526279837347012,0.654,0.778,1
"SFXN5",0.00147857473668493,-0.900542513528845,0.321,0.505,1
"MVB12A",0.00150628898135939,2.47641878573007,0.086,0.018,1
"PXYLP1",0.00152416853613491,2.37381921189656,0.086,0.018,1
"HP1BP3",0.00155047729819506,0.782388513852585,0.395,0.219,1
"DUOX1",0.00159765903990883,2.15823850287174,0.086,0.018,1
"ZNF608",0.00164923538308349,1.75505903130532,0.123,0.036,1
"DESI1",0.00169397558805967,2.18220663408839,0.099,0.024,1
"PPP2R2A",0.00169487920889973,1.65750973045319,0.123,0.036,1
"DENND4A",0.00170441938188674,1.51320035250254,0.136,0.042,1
"C19orf60",0.00172491591221527,0.938555353081792,0.222,0.093,1
"LDLR",0.00174925920691194,2.10692410507639,0.111,0.03,1
"H2AFV",0.00178091395457078,1.21979954179434,0.173,0.063,1
"CCDC88B",0.00184308543314742,2.35562333854334,0.099,0.024,1
"H1FX",0.00185554785831797,1.46291631430976,0.123,0.036,1
"CNTNAP1",0.00187208700984768,1.61320368607024,0.111,0.03,1
"SERINC1",0.00190478047663696,1.10809943813471,0.21,0.087,1
"BRMS1L",0.00193325897285042,3.13573104594751,0.062,0.009,1
"DNAJB4",0.00193650841880335,1.3403700752372,0.136,0.042,1
"SIDT2",0.00194230676857227,1.72940876691587,0.099,0.024,1
"GRM1",0.0019617943737665,2.34884004397486,0.062,0.009,1
"TGFB3",0.00197619128344769,3.14533429178664,0.062,0.009,1
"STARD10",0.00202518935162213,1.55612616121289,0.099,0.024,1
"MT-ND4L",0.00207784826448793,1.14709934091131,0.222,0.096,1
"FAM20B",0.00207984490170287,2.43105616916947,0.062,0.009,1
"SLC35A2",0.00207984490170287,2.64440879590996,0.062,0.009,1
"B3GAT2",0.00208438482963137,-3.28109723122738,0.025,0.15,1
"RTN1",0.00210059915993881,0.583636458326212,0.272,0.12,1
"ZNF654",0.00211035849910076,2.14645517705472,0.062,0.009,1
"SPOCK3",0.00211035849910076,2.5586591973305,0.062,0.009,1
"EMP1",0.00211035849910076,2.45799017795146,0.062,0.009,1
"PTPRO",0.00214128214798095,2.16689482387118,0.062,0.009,1
"CCNG2",0.0021556121389779,1.33718919663025,0.099,0.024,1
"MIPOL1",0.00217262076787388,2.33827131920324,0.062,0.009,1
"TTC8",0.00217262076787388,2.60260605047579,0.062,0.009,1
"DBI",0.00218419893594674,1.14620395986229,0.296,0.15,1
"RBCK1",0.00227246877653134,1.25885138597673,0.16,0.057,1
"CCDC186",0.00237815265743788,1.81464023823875,0.136,0.045,1
"PRKAR1B",0.00243495683421247,1.0186353106177,0.222,0.096,1
"KCNN3",0.00245290178851894,-1.77064829772354,0.062,0.207,1
"HMGN1",0.00262817821236797,-2.62193240586227,0.062,0.195,1
"CWF19L2",0.00264795954815662,0.985918492807063,0.235,0.105,1
"MIB2",0.0026582180102928,1.84723727326361,0.123,0.039,1
"DTNA",0.00272100254834093,0.62971863968824,0.691,0.508,1
"MIF",0.00293552481238534,1.45130234953254,0.136,0.045,1
"GZF1",0.00298265396049232,2.50474301624804,0.074,0.015,1
"HSP90AB1",0.00302770205531772,0.703316891188791,0.444,0.276,1
"PTMA",0.00303319643659618,0.960655684303339,0.481,0.288,1
"NDUFAF2",0.00303720793624813,2.45133601619219,0.074,0.015,1
"CENPC",0.00305116307075003,1.00664311050115,0.148,0.051,1
"BCLAF1",0.00305503149397019,0.980548490886429,0.272,0.135,1
"DDX55",0.00305561522273787,2.46983961089081,0.074,0.015,1
"FDPS",0.00307066182187188,0.838855203624022,0.198,0.081,1
"FBXO41",0.00309270295554841,2.27090515361703,0.074,0.015,1
"NME1",0.00309270295554841,1.27477091454027,0.074,0.015,1
"HLA-A",0.00310018887181376,-1.82464144457587,0.062,0.198,1
"ETNPPL",0.00313707647920164,-1.03458490952276,0.185,0.351,1
"CDK14",0.00315054416541364,2.71705117419912,0.086,0.021,1
"ASNSD1",0.00316393435737199,2.38705992997406,0.099,0.027,1
"TUBB",0.00319372422027577,0.992648931882513,0.21,0.09,1
"H2AFZ",0.00327275822236112,1.08006605581005,0.16,0.06,1
"C6orf106",0.00328817941771179,2.3985121432143,0.086,0.021,1
"ITPKC",0.00332398138073855,1.84914548905825,0.074,0.015,1
"PLXNB2",0.00334102131016131,0.949895844448543,0.222,0.099,1
"GPR37L1",0.00335124464913324,-1.03308393611454,0.272,0.435,1
"HNMT",0.00335151878452956,3.49009321047729,0.049,0.006,1
"POU6F2",0.00335151878452956,3.38605990469609,0.049,0.006,1
"GNPDA2",0.00336402464747376,1.71542739171843,0.074,0.015,1
"APCDD1",0.00339456878075572,-2.76230688522289,0.037,0.156,1
"ADCY1",0.00339962094063526,1.44827642703351,0.123,0.039,1
"PLCG2",0.00340450670107644,1.75011545885191,0.074,0.015,1
"RP11-763B22.4",0.00340591771400549,3.60752970174391,0.049,0.006,1
"GORAB",0.00340591771400549,3.07584728201826,0.049,0.006,1
"SP3",0.00344543178440399,1.65572613263235,0.074,0.015,1
"RNF2",0.0034611193195026,2.97736193414213,0.049,0.006,1
"HNRNPAB",0.0034611193195026,3.0142355745331,0.049,0.006,1
"TIMP1",0.0034611193195026,2.90243551597178,0.049,0.006,1
"IFI35",0.0034611193195026,3.11414765371202,0.049,0.006,1
"AL354822.1",0.0034611193195026,3.12840493438866,0.049,0.006,1
"BRF1",0.00351549189100888,1.22545070181499,0.123,0.039,1
"PVALB",0.00351713404344963,2.52164449505706,0.049,0.006,1
"ZFYVE28",0.00354501563793745,1.29936788571854,0.123,0.039,1
"CST3",0.00357059166611439,-0.513184488840446,0.765,0.829,1
"PGBD1",0.00357090815439258,1.45640007492613,0.074,0.015,1
"CLIC4",0.00357397244110907,3.19812234316207,0.049,0.006,1
"GALNT15",0.00357397244110907,2.4036888430626,0.049,0.006,1
"ZFYVE21",0.00359159643436031,-1.24717057272353,0.099,0.249,1
"MFN1",0.00362143645149198,1.5498310778594,0.111,0.033,1
"CRTC2",0.00363164518143978,2.50830912586879,0.049,0.006,1
"TEX10",0.00363164518143978,2.45662291862037,0.049,0.006,1
"VAC14",0.00363164518143978,2.45776768902551,0.049,0.006,1
"TMED10",0.00363314257705853,1.40273660673878,0.173,0.069,1
"TTLL7",0.00365752785847224,1.18761428311689,0.173,0.069,1
"RNASEH1-AS1",0.00369016304796077,2.27832926124617,0.049,0.006,1
"AC005363.11",0.00369016304796077,1.8648268140628,0.049,0.006,1
"POLG2",0.00369016304796077,1.85141500873604,0.049,0.006,1
"ARFGAP1",0.00373037476696122,1.20922006581533,0.222,0.105,1
"RQCD1",0.0037345878883735,1.88518608142398,0.086,0.021,1
"MUM1",0.00374457930966653,-1.38376376518767,0.173,0.321,1
"TMEM57",0.00377416908611424,1.73072796134715,0.086,0.021,1
"TMUB2",0.00378963609315046,-3.07679717683158,0.025,0.138,1
"PTPRK",0.00389521092097904,1.65890286972664,0.086,0.021,1
"ARMCX2",0.00389521092097904,1.44344603578055,0.086,0.021,1
"PAXBP1",0.00391301547135421,1.53458574512524,0.099,0.027,1
"RNF38",0.00397785320307167,1.61976033842931,0.086,0.021,1
"EEF1A2",0.00401578593622231,1.01389522927482,0.123,0.039,1
"COL4A3BP",0.0040267895599524,1.48787896005307,0.099,0.027,1
"CNN3",0.00407210722907112,1.04254519291546,0.284,0.153,1
"RBSN",0.00410480428746048,1.35097932594279,0.086,0.021,1
"KIAA1456",0.00410480428746048,1.08118579710387,0.086,0.021,1
"TMEM35",0.00414355872162397,1.281443371679,0.099,0.027,1
"CDK11B",0.00414621368271613,1.05843596577643,0.148,0.054,1
"USP2",0.00414793144676397,1.36135311265322,0.086,0.021,1
"MMP23B",0.00414906453692916,6.48438363023491,0.025,0,1
"MMEL1",0.00414906453692916,6.82856546275901,0.025,0,1
"MEGF6",0.00414906453692916,6.3316623563598,0.025,0,1
"LINC00339",0.00414906453692916,4.69322253323073,0.025,0,1
"MED18",0.00414906453692916,5.33701138234492,0.025,0,1
"RP11-277A4.4",0.00414906453692916,4.80646916951072,0.025,0,1
"CKS1B",0.00414906453692916,5.93390903686698,0.025,0,1
"OLFML2B",0.00414906453692916,6.19237624839717,0.025,0,1
"CCDC190",0.00414906453692916,5.91122918723603,0.025,0,1
"RP11-134G8.7",0.00414906453692916,6.61659953663296,0.025,0,1
"SERTAD4",0.00414906453692916,5.91411960424977,0.025,0,1
"EXOC8",0.00414906453692916,5.58435470929716,0.025,0,1
"TRAPPC12-AS1",0.00414906453692916,5.38876358359464,0.025,0,1
"TMEM163",0.00414906453692916,5.87700794558122,0.025,0,1
"NABP1",0.00414906453692916,5.54320627817501,0.025,0,1
"BSN-AS2",0.00414906453692916,5.83828411922052,0.025,0,1
"ITIH4",0.00414906453692916,6.60189995195762,0.025,0,1
"RP11-115H18.1",0.00414906453692916,5.87312265004855,0.025,0,1
"UGDH-AS1",0.00414906453692916,6.42792953234869,0.025,0,1
"CTD-2186M15.3",0.00414906453692916,6.44140119685879,0.025,0,1
"SLCO4C1",0.00414906453692916,5.04885553160104,0.025,0,1
"CCNI2",0.00414906453692916,4.90852602039377,0.025,0,1
"PCDHB13",0.00414906453692916,6.03480801411161,0.025,0,1
"SYCP2L",0.00414906453692916,5.89549636231838,0.025,0,1
"POLH",0.00414906453692916,5.06352342127765,0.025,0,1
"RP1-8B1.4",0.00414906453692916,6.21955181312842,0.025,0,1
"PNLDC1",0.00414906453692916,5.86857686541384,0.025,0,1
"SEMA3E",0.00414906453692916,4.80646916951072,0.025,0,1
"EFCAB10",0.00414906453692916,5.53855693987037,0.025,0,1
"FIGF",0.00414906453692916,5.39502455339983,0.025,0,1
"KLF8",0.00414906453692916,4.72667212575748,0.025,0,1
"RP11-378I6.1",0.00414906453692916,4.80646916951072,0.025,0,1
"TRIM14",0.00414906453692916,5.69867208649992,0.025,0,1
"RRAS2",0.00414906453692916,6.58813171130632,0.025,0,1
"IL18BP",0.00414906453692916,6.59810417745351,0.025,0,1
"KCTD21",0.00414906453692916,6.91341958866222,0.025,0,1
"JRKL",0.00414906453692916,6.01804753613107,0.025,0,1
"DSCAML1",0.00414906453692916,5.04549343987214,0.025,0,1
"HYLS1",0.00414906453692916,5.00271356924829,0.025,0,1
"C1RL-AS1",0.00414906453692916,6.1095800291247,0.025,0,1
"RP1-78O14.1",0.00414906453692916,5.82254241749042,0.025,0,1
"SOCS2",0.00414906453692916,5.19717204161295,0.025,0,1
"NOS1",0.00414906453692916,5.58361477822356,0.025,0,1
"C15orf41",0.00414906453692916,5.13456703847054,0.025,0,1
"CPLX3",0.00414906453692916,6.186355700953,0.025,0,1
"TPSB2",0.00414906453692916,4.32876716116941,0.025,0,1
"ACSM5",0.00414906453692916,6.34903813540458,0.025,0,1
"NTN1",0.00414906453692916,6.26283997312032,0.025,0,1
"RP11-318A15.8",0.00414906453692916,6.03897511198967,0.025,0,1
"MYADML2",0.00414906453692916,5.79139745378945,0.025,0,1
"RP11-549B18.1",0.00414906453692916,5.01114161297221,0.025,0,1
"SNAP25-AS1",0.00414906453692916,5.11737108182779,0.025,0,1
"KIZ-AS1",0.00414906453692916,6.30847170286465,0.025,0,1
"IFT52",0.00414906453692916,6.45822737585003,0.025,0,1
"BCAS1",0.00414906453692916,6.07588123728568,0.025,0,1
"LINC01224",0.00414906453692916,6.7758896844614,0.025,0,1
"RINL",0.00414906453692916,5.0701849548934,0.025,0,1
"ZNF582",0.00414906453692916,6.73052543030582,0.025,0,1
"ZIM2-AS1",0.00414906453692916,5.32151505893752,0.025,0,1
"A1BG",0.00414906453692916,5.73445513771211,0.025,0,1
"HMOX1",0.00414906453692916,6.22715536736241,0.025,0,1
"R3HDM1",0.0041554175366058,1.27555088065783,0.16,0.063,1
"CTD-2017D11.1",0.00419146933164467,1.41227972571874,0.086,0.021,1
"DGKE",0.00422310281035147,1.39500983614816,0.099,0.027,1
"REEP5",0.00423973450881709,0.833339006440805,0.198,0.084,1
"GADD45GIP1",0.00424293886654368,1.47319833066311,0.136,0.048,1
"SOX15",0.00434501787699068,1.00265836073761,0.099,0.027,1
"HINT3",0.00436979710215093,1.05146711878332,0.086,0.021,1
"VCAN",0.00438955773623452,1.20980981004994,0.16,0.063,1
"MT-CYB",0.00446017622812976,0.72885415582111,0.63,0.505,1
"ERBB4",0.00449048776401012,1.02186978803374,0.148,0.054,1
"DPP10",0.00453465951484541,0.832183991669894,0.21,0.093,1
