"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HOOK3",0.921693167299267,0.217864110918951,0.247,0.245,1
"TSC1",0.921874878459617,-0.279517210057114,0.205,0.209,1
"ZC3H13",0.922202750066903,-0.223389245464449,0.411,0.446,1
"PAPSS1",0.922488579477907,0.187296077315633,0.274,0.295,1
"RIMS4",0.922661626926454,-0.11379930302625,0.055,0.058,1
"GCDH",0.922661626926454,-0.18680957433643,0.055,0.058,1
"PDE8A",0.923501735612143,0.311511840388937,0.11,0.108,1
"PCSK2",0.923734970402814,0.191779543914024,0.288,0.309,1
"POLRMT",0.923986663296212,-0.152570384039126,0.068,0.072,1
"PSMG1",0.923986663296212,-0.199970666847409,0.068,0.072,1
"ICA1L",0.924206864151938,0.162381046766292,0.397,0.417,1
"ZFP90",0.924264954263476,0.159122432944905,0.082,0.079,1
"PEG10",0.924433598292108,0.163680816523833,0.219,0.23,1
"HEATR5A",0.924764709134817,-0.578778792584536,0.041,0.043,1
"TFIP11",0.924764709134817,-0.519849019294387,0.041,0.043,1
"EPN1",0.924988074904782,0.106085532338439,0.178,0.187,1
"CCHCR1",0.925235095196729,0.238321784179524,0.11,0.108,1
"PUS1",0.92545306350858,-0.296670925289948,0.123,0.129,1
"FDX1",0.925863442506464,0.225343274429908,0.068,0.065,1
"AGAP5",0.925958752557067,0.125638062573813,0.096,0.094,1
"SETDB2",0.925958752557067,0.259408532969217,0.096,0.094,1
"PSPC1",0.926409954650062,-0.106277412158677,0.274,0.302,1
"TDP2",0.926612759696697,0.218388399639081,0.123,0.137,1
"SYNDIG1",0.926626182953422,-0.351478832473002,0.11,0.115,1
"TSHZ3",0.927282421388903,-0.257727169278002,0.11,0.101,1
"CYB561A3",0.927335402021746,-0.235410650883754,0.055,0.058,1
"SOGA1",0.927335402021746,-0.153222555209787,0.055,0.058,1
"FAM118A",0.927335402021746,0.116524235283407,0.055,0.058,1
"SIVA1",0.927508404711517,0.154153757755308,0.123,0.122,1
"MRPL51",0.927708261316577,0.169533574616162,0.137,0.137,1
"NR1D2",0.927758543873084,0.114128840254998,0.178,0.187,1
"MOAP1",0.927890276337136,0.112597550585392,0.233,0.252,1
"EEF1B2",0.928150932561077,-0.107860741036705,0.082,0.086,1
"IDE",0.928150932561077,-0.221999703242553,0.082,0.086,1
"LZTS2",0.928197872293267,-0.199175578590798,0.068,0.072,1
"SLC9A8",0.928197872293267,-0.197286513075198,0.068,0.072,1
"FASN",0.928685393325991,0.486298410996185,0.123,0.129,1
"PI4KB",0.929036275469507,0.137699306612604,0.178,0.173,1
"NLGN2",0.929496945866671,-0.316251884790145,0.301,0.302,1
"ANGEL2",0.929600440331623,-0.290404496878331,0.123,0.115,1
"ZNF146",0.929650953901589,-0.185882954123857,0.096,0.094,1
